Дата;Продажи, шт.;Остаток, шт.;Базовая цена, ₽;Скидка, %;СПП, %;Цена с СПП, ₽;Цена с WB Кошельком, ₽;Выручка, ₽;Отзывы, шт.;Рейтинг;Был в рекламе;Был в акции
2025-02-08;18 шт;1 092;1 100 ₽;30%;—;762 ₽;746 ₽;13 716 ₽;3 318;5,0;Нет;Нет
2025-02-07;7 шт;1 102;1 100 ₽;30%;—;762 ₽;746 ₽;5 334 ₽;3 303;5,0;Нет;Нет
2025-02-06;14 шт;1 102;1 100 ₽;29%;—;772 ₽;756 ₽;10 808 ₽;3 293;5,0;Нет;Нет
2025-02-05;21 шт;1 106;1 100 ₽;30%;—;762 ₽;746 ₽;16 002 ₽;3 284;5,0;Нет;Нет
2025-02-04;10 шт;1 117;1 100 ₽;30%;—;762 ₽;746 ₽;7 620 ₽;3 271;5,0;Нет;Нет
2025-02-03;13 шт;1 114;1 100 ₽;30%;—;762 ₽;746 ₽;9 906 ₽;3 261;5,0;Нет;Нет
2025-02-02;22 шт;1 119;1 100 ₽;29%;—;772 ₽;756 ₽;16 984 ₽;3 254;5,0;Нет;Нет
2025-02-01;14 шт;1 134;1 100 ₽;29%;—;772 ₽;756 ₽;10 808 ₽;3 245;5,0;Да;Нет
2025-01-31;40 шт;1 135;1 100 ₽;30%;—;762 ₽;746 ₽;30 480 ₽;3 234;5,0;Да;Нет
2025-01-30;24 шт;1 174;1 100 ₽;29%;—;772 ₽;756 ₽;18 528 ₽;3 226;5,0;Да;Нет
2025-01-29;33 шт;1 193;1 100 ₽;29%;—;772 ₽;756 ₽;25 476 ₽;3 216;5,0;Да;Нет
2025-01-28;27 шт;1 226;1 100 ₽;33%;—;729 ₽;714 ₽;19 683 ₽;3 202;5,0;Да;Нет
2025-01-27;25 шт;1 257;1 100 ₽;34%;—;719 ₽;704 ₽;17 975 ₽;3 189;5,0;Нет;Нет
2025-01-26;36 шт;1 275;1 100 ₽;32%;—;738 ₽;723 ₽;26 568 ₽;3 180;5,0;Да;Нет
2025-01-25;21 шт;1 308;1 100 ₽;32%;—;738 ₽;723 ₽;15 498 ₽;3 174;5,0;Нет;Нет
2025-01-24;35 шт;1 322;1 100 ₽;33%;—;729 ₽;714 ₽;25 515 ₽;3 167;5,0;Да;Нет
2025-01-23;24 шт;1 354;1 100 ₽;33%;—;729 ₽;714 ₽;17 496 ₽;3 160;5,0;Да;Нет
2025-01-22;24 шт;1 370;1 100 ₽;32%;—;738 ₽;738 ₽;17 712 ₽;3 148;5,0;Да;Нет
2025-01-21;15 шт;1 371;1 100 ₽;32%;—;738 ₽;723 ₽;11 070 ₽;3 140;5,0;Да;Нет
2025-01-20;30 шт;1 384;1 100 ₽;32%;—;738 ₽;723 ₽;22 140 ₽;3 127;5,0;Нет;Нет
2025-01-19;23 шт;1 414;1 100 ₽;32%;—;738 ₽;723 ₽;16 974 ₽;3 119;5,0;Нет;Нет
2025-01-18;17 шт;1 437;1 100 ₽;32%;—;738 ₽;723 ₽;12 546 ₽;3 113;5,0;Нет;Нет
2025-01-17;17 шт;1 454;1 100 ₽;33%;—;729 ₽;714 ₽;12 393 ₽;3 107;5,0;Нет;Нет
2025-01-16;6 шт;787;1 100 ₽;32%;—;738 ₽;723 ₽;4 428 ₽;3 102;5,0;Нет;Нет
2025-01-15;6 шт;790;1 100 ₽;32%;—;738 ₽;723 ₽;4 428 ₽;3 090;5,0;Нет;Нет
2025-01-14;3 шт;793;1 100 ₽;32%;—;738 ₽;723 ₽;2 214 ₽;3 084;5,0;Нет;Нет
2025-01-13;2 шт;791;1 100 ₽;32%;—;738 ₽;723 ₽;1 476 ₽;3 076;5,0;Нет;Нет
2025-01-12;3 шт;789;1 100 ₽;32%;—;738 ₽;723 ₽;2 214 ₽;3 064;5,0;Нет;Нет
2025-01-11;9 шт;789;1 100 ₽;32%;—;738 ₽;723 ₽;6 642 ₽;3 057;5,0;Нет;Нет
2025-01-10;6 шт;794;1 100 ₽;32%;—;738 ₽;723 ₽;4 428 ₽;3 049;5,0;Нет;Нет
2025-01-09;4 шт;800;1 100 ₽;32%;—;738 ₽;723 ₽;2 952 ₽;3 044;5,0;Нет;Нет
2025-01-08;3 шт;804;1 100 ₽;32%;—;738 ₽;723 ₽;2 214 ₽;3 033;5,0;Нет;Нет
2025-01-07;3 шт;805;1 100 ₽;32%;—;738 ₽;723 ₽;2 214 ₽;3 018;5,0;Нет;Нет
2025-01-06;4 шт;806;1 100 ₽;32%;—;738 ₽;723 ₽;2 952 ₽;3 012;5,0;Нет;Нет
2025-01-05;5 шт;807;1 100 ₽;32%;—;738 ₽;723 ₽;3 690 ₽;3 001;5,0;Нет;Нет
2025-01-04;6 шт;807;1 100 ₽;32%;—;738 ₽;723 ₽;4 428 ₽;2 994;5,0;Нет;Нет
2025-01-03;6 шт;808;1 100 ₽;32%;—;738 ₽;723 ₽;4 428 ₽;2 985;5,0;Нет;Да
2025-01-02;2 шт;812;1 100 ₽;32%;—;738 ₽;723 ₽;1 476 ₽;2 977;5,0;Нет;Да
2025-01-01;4 шт;811;1 100 ₽;32%;—;738 ₽;723 ₽;2 952 ₽;2 967;5,0;Нет;Да
2024-12-31;3 шт;814;1 100 ₽;32%;—;738 ₽;723 ₽;2 214 ₽;2 959;5,0;Нет;Да
2024-12-30;9 шт;812;1 100 ₽;32%;—;738 ₽;723 ₽;6 642 ₽;2 949;5,0;Нет;Да
2024-12-29;7 шт;816;1 100 ₽;32%;—;738 ₽;723 ₽;5 166 ₽;2 936;5,0;Нет;Да
2024-12-28;7 шт;822;1 100 ₽;32%;—;738 ₽;723 ₽;5 166 ₽;2 934;5,0;Нет;Да
2024-12-27;7 шт;821;1 100 ₽;32%;—;738 ₽;723 ₽;5 166 ₽;2 922;5,0;Нет;Да
2024-12-26;5 шт;827;1 100 ₽;32%;—;738 ₽;723 ₽;3 690 ₽;2 918;5,0;Нет;Да
2024-12-25;10 шт;829;1 100 ₽;32%;—;738 ₽;723 ₽;7 380 ₽;2 909;5,0;Нет;Да
2024-12-24;13 шт;834;1 100 ₽;32%;—;738 ₽;723 ₽;9 594 ₽;2 897;5,0;Нет;Да
2024-12-23;6 шт;840;1 100 ₽;32%;—;738 ₽;723 ₽;4 428 ₽;2 880;5,0;Нет;Да
2024-12-22;18 шт;840;1 100 ₽;32%;—;738 ₽;723 ₽;13 284 ₽;2 872;5,0;Нет;Да
2024-12-21;9 шт;847;1 100 ₽;32%;—;738 ₽;723 ₽;6 642 ₽;2 861;5,0;Да;Да
2024-12-20;15 шт;852;1 100 ₽;32%;—;738 ₽;723 ₽;11 070 ₽;2 855;5,0;Да;Да
2024-12-19;16 шт;862;1 100 ₽;32%;—;738 ₽;723 ₽;11 808 ₽;2 847;5,0;Да;Да
2024-12-18;15 шт;870;1 100 ₽;32%;—;738 ₽;723 ₽;11 070 ₽;2 837;5,0;Да;Да
2024-12-17;18 шт;879;1 100 ₽;32%;—;738 ₽;723 ₽;13 284 ₽;2 822;5,0;Да;Да
2024-12-16;11 шт;883;1 100 ₽;32%;—;738 ₽;723 ₽;8 118 ₽;2 816;5,0;Да;Да
2024-12-15;12 шт;891;1 100 ₽;32%;—;738 ₽;723 ₽;8 856 ₽;2 809;5,0;Да;Да
2024-12-14;9 шт;890;1 100 ₽;32%;—;738 ₽;723 ₽;6 642 ₽;2 802;5,0;Да;Да
2024-12-13;10 шт;887;1 100 ₽;32%;—;738 ₽;723 ₽;7 380 ₽;2 795;5,0;Да;Да
2024-12-12;19 шт;890;1 100 ₽;34%;—;719 ₽;719 ₽;13 661 ₽;2 780;5,0;Да;Да
2024-12-11;12 шт;899;1 100 ₽;33%;—;729 ₽;729 ₽;8 748 ₽;2 774;5,0;Да;Да
2024-12-10;22 шт;903;1 100 ₽;34%;—;719 ₽;719 ₽;15 818 ₽;2 761;5,0;Да;Да
2024-12-09;23 шт;914;1 100 ₽;35%;—;710 ₽;710 ₽;16 330 ₽;2 755;5,0;Да;Да
2024-12-08;21 шт;920;1 100 ₽;35%;—;710 ₽;710 ₽;14 910 ₽;2 746;5,0;Да;Да
2024-12-07;18 шт;927;1 100 ₽;36%;—;701 ₽;701 ₽;12 618 ₽;2 735;5,0;Да;Да
2024-12-06;18 шт;935;1 100 ₽;36%;—;701 ₽;701 ₽;12 618 ₽;2 723;5,0;Да;Да
2024-12-05;18 шт;942;1 100 ₽;35%;—;710 ₽;710 ₽;12 780 ₽;2 711;5,0;Да;Да
2024-12-04;33 шт;939;1 100 ₽;35%;—;710 ₽;710 ₽;23 430 ₽;2 694;5,0;Да;Да
2024-12-03;32 шт;959;1 100 ₽;35%;—;710 ₽;710 ₽;22 720 ₽;2 692;5,0;Нет;Да
2024-12-02;30 шт;988;1 100 ₽;36%;—;701 ₽;701 ₽;21 030 ₽;2 681;5,0;Да;Да
2024-12-01;30 шт;1 005;1 100 ₽;36%;—;701 ₽;701 ₽;21 030 ₽;2 670;5,0;Да;Да
2024-11-30;43 шт;1 027;1 100 ₽;35%;—;710 ₽;710 ₽;30 530 ₽;2 659;5,0;Да;Да
2024-11-29;44 шт;1 061;1 100 ₽;36%;—;701 ₽;701 ₽;30 844 ₽;2 648;5,0;Да;Да
2024-11-28;50 шт;1 099;1 100 ₽;36%;—;701 ₽;701 ₽;35 050 ₽;2 634;5,0;Да;Да
2024-11-27;42 шт;1 142;1 100 ₽;36%;—;701 ₽;701 ₽;29 442 ₽;2 624;5,0;Да;Да
2024-11-26;54 шт;1 170;1 100 ₽;35%;—;710 ₽;710 ₽;38 340 ₽;2 617;5,0;Да;Да
2024-11-25;37 шт;1 218;1 100 ₽;36%;—;701 ₽;701 ₽;25 937 ₽;2 750;5,0;Да;Да
2024-11-24;40 шт;1 258;1 100 ₽;36%;—;701 ₽;679 ₽;28 040 ₽;2 742;5,0;Да;Да
2024-11-23;22 шт;1 293;1 100 ₽;32%;—;738 ₽;715 ₽;16 236 ₽;2 731;5,0;Да;Да
2024-11-22;47 шт;1 049;1 100 ₽;32%;—;738 ₽;715 ₽;34 686 ₽;2 720;5,0;Да;Да
2024-11-21;40 шт;1 087;1 100 ₽;33%;—;729 ₽;707 ₽;29 160 ₽;2 710;5,0;Да;Да
2024-11-20;26 шт;1 125;1 100 ₽;33%;—;729 ₽;707 ₽;18 954 ₽;2 698;5,0;Да;Да
2024-11-19;19 шт;912;1 100 ₽;32%;—;738 ₽;715 ₽;14 022 ₽;2 692;5,0;Да;Да
2024-11-18;25 шт;929;1 100 ₽;33%;—;729 ₽;707 ₽;18 225 ₽;2 692;5,0;Да;Да
2024-11-17;29 шт;946;1 100 ₽;33%;—;729 ₽;707 ₽;21 141 ₽;2 684;5,0;Да;Да
2024-11-16;25 шт;971;1 100 ₽;32%;—;738 ₽;715 ₽;18 450 ₽;2 677;5,0;Да;Да
2024-11-15;30 шт;981;1 100 ₽;33%;—;729 ₽;707 ₽;21 870 ₽;2 671;5,0;Да;Да
2024-11-14;17 шт;999;1 100 ₽;33%;—;729 ₽;707 ₽;12 393 ₽;2 662;5,0;Да;Да
2024-11-13;21 шт;1 013;1 100 ₽;34%;—;719 ₽;697 ₽;15 099 ₽;2 655;5,0;Да;Да
2024-11-12;24 шт;1 030;1 100 ₽;32%;—;738 ₽;715 ₽;17 712 ₽;2 647;5,0;Да;Да
2024-11-11;42 шт;1 048;1 100 ₽;33%;—;729 ₽;707 ₽;30 618 ₽;2 637;5,0;Да;Да
2024-11-10;35 шт;1 085;1 100 ₽;33%;—;729 ₽;707 ₽;25 515 ₽;2 623;5,0;Да;Да
2024-11-09;10 шт;1 114;1 100 ₽;33%;—;729 ₽;707 ₽;7 290 ₽;2 621;5,0;Да;Да
2024-11-08;15 шт;1 119;1 100 ₽;33%;—;729 ₽;707 ₽;10 935 ₽;2 608;5,0;Да;Да
2024-11-07;16 шт;1 130;1 100 ₽;33%;—;729 ₽;707 ₽;11 664 ₽;2 589;5,0;Да;Да
2024-11-06;24 шт;1 137;1 100 ₽;33%;—;729 ₽;707 ₽;17 496 ₽;2 575;5,0;Да;Да
2024-11-05;15 шт;1 151;1 100 ₽;32%;—;748 ₽;725 ₽;11 220 ₽;2 561;5,0;Да;Да
2024-11-04;22 шт;1 160;1 100 ₽;32%;—;748 ₽;725 ₽;16 456 ₽;2 546;5,0;Да;Да
2024-11-03;18 шт;1 177;1 100 ₽;32%;—;748 ₽;725 ₽;13 464 ₽;2 539;5,0;Да;Да
2024-11-02;24 шт;1 191;1 100 ₽;32%;—;748 ₽;725 ₽;17 952 ₽;2 532;5,0;Да;Да
2024-11-01;17 шт;1 206;1 100 ₽;32%;—;748 ₽;725 ₽;12 716 ₽;2 527;5,0;Да;Да
2024-10-31;18 шт;1 214;1 100 ₽;32%;—;748 ₽;725 ₽;13 464 ₽;2 521;5,0;Нет;Да
2024-10-30;16 шт;1 222;1 100 ₽;32%;—;738 ₽;715 ₽;11 808 ₽;2 179;5,0;Нет;Да
2024-10-29;23 шт;1 228;1 100 ₽;34%;—;719 ₽;697 ₽;16 537 ₽;2 179;5,0;Да;Да
2024-10-28;20 шт;1 240;1 100 ₽;31%;—;757 ₽;734 ₽;15 140 ₽;2 179;5,0;Да;Да
2024-10-27;17 шт;1 254;1 100 ₽;31%;—;757 ₽;734 ₽;12 869 ₽;2 179;5,0;Да;Да
2024-10-26;16 шт;1 262;1 100 ₽;27%;—;801 ₽;776 ₽;12 816 ₽;2 179;5,0;Нет;Да
2024-10-25;20 шт;1 265;1 100 ₽;27%;—;801 ₽;776 ₽;16 020 ₽;2 179;5,0;Да;Да
2024-10-24;17 шт;1 277;1 100 ₽;27%;—;801 ₽;776 ₽;13 617 ₽;2 179;5,0;Да;Да
2024-10-23;19 шт;1 284;1 100 ₽;27%;—;801 ₽;776 ₽;15 219 ₽;2 179;5,0;Да;Да
2024-10-22;14 шт;1 292;1 100 ₽;26%;—;811 ₽;786 ₽;11 354 ₽;2 179;5,0;Да;Да
2024-10-21;22 шт;1 298;1 100 ₽;26%;—;811 ₽;786 ₽;17 842 ₽;2 417;5,0;Да;Да
2024-10-20;28 шт;1 317;1 100 ₽;27%;—;801 ₽;776 ₽;22 428 ₽;2 414;5,0;Да;Да
2024-10-19;30 шт;1 340;1 100 ₽;28%;—;792 ₽;768 ₽;23 760 ₽;2 394;5,0;Да;Да
2024-10-18;26 шт;1 365;1 100 ₽;27%;—;801 ₽;776 ₽;20 826 ₽;2 388;5,0;Да;Да
2024-10-17;23 шт;1 385;1 100 ₽;28%;—;792 ₽;768 ₽;18 216 ₽;2 373;5,0;Да;Да
2024-10-16;21 шт;1 410;1 100 ₽;28%;—;792 ₽;768 ₽;16 632 ₽;2 355;5,0;Да;Да
2024-10-15;33 шт;1 425;1 100 ₽;28%;—;792 ₽;768 ₽;26 136 ₽;2 339;5,0;Да;Да
2024-10-14;25 шт;1 449;1 100 ₽;18%;—;902 ₽;0 ₽;22 550 ₽;2 328;5,0;Да;Нет
2024-10-13;32 шт;1 463;1 100 ₽;18%;—;902 ₽;0 ₽;28 864 ₽;2 317;5,0;Да;Нет
2024-10-12;17 шт;1 490;1 100 ₽;20%;—;880 ₽;0 ₽;14 960 ₽;2 304;5,0;Нет;Нет
2024-10-11;24 шт;1 502;1 100 ₽;19%;—;891 ₽;0 ₽;21 384 ₽;2 291;5,0;Да;Нет
2024-10-10;23 шт;1 518;1 100 ₽;20%;—;880 ₽;0 ₽;20 240 ₽;2 291;5,0;Да;Нет
2024-10-09;29 шт;1 535;1 100 ₽;19%;—;891 ₽;0 ₽;25 839 ₽;2 273;5,0;Да;Нет
2024-10-08;11 шт;1 558;1 100 ₽;18%;—;902 ₽;0 ₽;9 922 ₽;2 235;5,0;Да;Нет
2024-10-07;21 шт;1 559;1 100 ₽;19%;—;891 ₽;0 ₽;18 711 ₽;2 235;5,0;Да;Нет
2024-10-06;24 шт;1 569;1 100 ₽;19%;—;891 ₽;0 ₽;21 384 ₽;2 235;5,0;Да;Нет
2024-10-05;27 шт;1 586;1 100 ₽;19%;—;891 ₽;0 ₽;24 057 ₽;2 223;5,0;Да;Нет
2024-10-04;14 шт;1 606;1 100 ₽;20%;—;880 ₽;0 ₽;12 320 ₽;2 181;5,0;Да;Нет
2024-10-03;17 шт;1 611;1 100 ₽;19%;—;891 ₽;0 ₽;15 147 ₽;2 181;5,0;Да;Нет
2024-10-02;25 шт;1 618;1 100 ₽;20%;—;880 ₽;0 ₽;22 000 ₽;2 181;5,0;Да;Нет
2024-10-01;25 шт;1 638;1 100 ₽;19%;—;891 ₽;0 ₽;22 275 ₽;2 179;5,0;Да;Нет
2024-09-30;15 шт;1 651;1 100 ₽;20%;—;880 ₽;0 ₽;13 200 ₽;2 167;5,0;Да;Нет
2024-09-29;26 шт;1 657;1 100 ₽;20%;—;880 ₽;0 ₽;22 880 ₽;2 161;5,0;Да;Нет
2024-09-28;16 шт;1 677;1 100 ₽;19%;—;891 ₽;0 ₽;14 256 ₽;2 155;5,0;Да;Нет
2024-09-27;18 шт;1 687;1 100 ₽;19%;—;891 ₽;0 ₽;16 038 ₽;2 151;5,0;Да;Нет
2024-09-26;16 шт;1 698;1 100 ₽;19%;—;891 ₽;0 ₽;14 256 ₽;2 135;5,0;Нет;Да
2024-09-25;32 шт;1 710;1 100 ₽;21%;—;869 ₽;0 ₽;27 808 ₽;2 120;5,0;Да;Да
2024-09-24;12 шт;1 733;1 100 ₽;18%;—;902 ₽;0 ₽;10 824 ₽;2 118;5,0;Да;Нет
2024-09-23;12 шт;1 137;1 100 ₽;18%;—;902 ₽;0 ₽;10 824 ₽;2 106;5,0;Да;Да
2024-09-22;11 шт;1 139;1 100 ₽;18%;—;902 ₽;0 ₽;9 922 ₽;2 096;5,0;Да;Нет
2024-09-21;13 шт;1 142;1 100 ₽;18%;—;902 ₽;0 ₽;11 726 ₽;2 086;5,0;Да;Нет
2024-09-20;11 шт;1 144;1 100 ₽;18%;—;902 ₽;0 ₽;9 922 ₽;2 079;5,0;Да;Нет
2024-09-19;12 шт;1 138;1 100 ₽;18%;—;902 ₽;0 ₽;10 824 ₽;2 074;5,0;Нет;Нет
2024-09-18;12 шт;1 140;1 100 ₽;18%;—;902 ₽;0 ₽;10 824 ₽;2 068;5,0;Да;Нет
2024-09-17;6 шт;1 144;1 100 ₽;18%;—;902 ₽;0 ₽;5 412 ₽;2 059;5,0;Да;Нет
2024-09-16;27 шт;1 140;1 100 ₽;18%;—;902 ₽;0 ₽;24 354 ₽;2 049;5,0;Да;Нет
;12 818 шт;;;;;;;9 816 688 ₽;;;;
;35 шт;;;;;;;26 822 ₽;;;;
;366 дней;;;;;;;;;;;
;35 шт;;;;;;;26 822 ₽;;;;
;;;;;;;;9 816 688 ₽;;;;
;;;;;;;;0 ₽;;;;
