Дата;Продажи, шт.;Остаток, шт.;Базовая цена, ₽;Скидка, %;СПП, %;Цена с СПП, ₽;Цена с WB Кошельком, ₽;Выручка, ₽;Отзывы, шт.;Рейтинг;Был в рекламе;Был в акции
2025-04-20;19 шт;358;2 780 ₽;67%;—;934 ₽;915 ₽;17 485 ₽;3 184;5,0;Да;Да
2025-04-23;13 шт;312;2 780 ₽;67%;—;934 ₽;915 ₽;12 044 ₽;3 188;5,0;Да;Нет
2025-04-28;12 шт;216;2 780 ₽;67%;—;923 ₽;904 ₽;11 110 ₽;3 201;5,0;Да;Да
2025-04-29;20 шт;196;2 780 ₽;67%;—;934 ₽;915 ₽;18 680 ₽;3 203;5,0;Да;Да
2025-08-03;4 шт;667;2 784 ₽;68%;—;901 ₽;882 ₽;3 516 ₽;2 593;5,0;Нет;Да
2025-06-01;9 шт;432;2 780 ₽;68%;—;911 ₽;892 ₽;8 339 ₽;3 281;5,0;Да;Да
2025-08-04;4 шт;663;2 784 ₽;68%;—;912 ₽;893 ₽;3 516 ₽;2 594;5,0;Нет;Да
2025-07-21;4 шт;530;2 784 ₽;68%;—;912 ₽;893 ₽;3 560 ₽;2 583;5,0;Да;Да
2025-05-19;11 шт;331;2 780 ₽;68%;—;900 ₽;882 ₽;10 528 ₽;3 250;5,0;Да;Нет
2025-07-01;13 шт;168;2 784 ₽;68%;—;901 ₽;882 ₽;11 546 ₽;2 560;5,0;Да;Да
2025-04-15;31 шт;442;2 780 ₽;68%;—;911 ₽;892 ₽;28 131 ₽;3 170;5,0;Да;Да
2025-05-01;11 шт;280;2 780 ₽;68%;—;911 ₽;892 ₽;10 172 ₽;3 210;5,0;Да;Да
2025-05-04;7 шт;359;2 780 ₽;68%;—;900 ₽;882 ₽;6 392 ₽;3 221;5,0;Да;Да
2025-05-13;15 шт;248;2 780 ₽;68%;—;900 ₽;882 ₽;13 580 ₽;3 240;5,0;Да;Да
2025-09-01;10 шт;493;2 784 ₽;69%;—;865 ₽;847 ₽;8 710 ₽;2 629;5,0;Да;Да
2025-09-02;15 шт;478;2 784 ₽;69%;—;865 ₽;847 ₽;12 975 ₽;2 631;5,0;Да;Да
2025-08-01;8 шт;677;2 784 ₽;69%;—;879 ₽;861 ₽;7 043 ₽;2 593;5,0;Нет;Да
2025-08-02;6 шт;671;2 784 ₽;69%;—;890 ₽;872 ₽;5 274 ₽;2 593;5,0;Нет;Да
2025-08-05;4 шт;659;2 784 ₽;69%;—;868 ₽;850 ₽;3 516 ₽;2 596;5,0;Нет;Да
2025-06-03;9 шт;411;2 780 ₽;69%;—;877 ₽;859 ₽;7 998 ₽;3 283;5,0;Да;Да
2025-07-19;5 шт;543;2 784 ₽;69%;—;879 ₽;861 ₽;4 417 ₽;2 579;5,0;Да;Да
2025-07-20;10 шт;534;2 784 ₽;69%;—;890 ₽;872 ₽;8 922 ₽;2 582;5,0;Да;Да
2025-06-05;11 шт;384;2 780 ₽;69%;—;889 ₽;871 ₽;9 801 ₽;3 288;5,0;Да;Да
2025-05-16;8 шт;216;2 780 ₽;69%;—;877 ₽;859 ₽;7 210 ₽;3 247;5,0;Да;Да
2025-07-24;2 шт;717;2 784 ₽;69%;—;868 ₽;850 ₽;1 736 ₽;2 586;5,0;Да;Да
2025-07-30;8 шт;689;2 784 ₽;69%;—;879 ₽;861 ₽;7 065 ₽;2 591;5,0;Нет;Да
2025-05-23;8 шт;389;2 780 ₽;69%;—;869 ₽;851 ₽;7 022 ₽;3 264;5,0;Нет;Да
2025-06-16;23 шт;281;2 780 ₽;69%;—;889 ₽;871 ₽;18 714 ₽;3 316;5,0;Да;Да
2025-08-19;11 шт;642;2 784 ₽;69%;—;875 ₽;857 ₽;9 418 ₽;2 606;5,0;Да;Да
2025-06-17;15 шт;266;2 780 ₽;69%;—;889 ₽;871 ₽;13 559 ₽;3 316;5,0;Да;Да
2025-05-25;3 шт;379;2 780 ₽;69%;—;869 ₽;851 ₽;2 756 ₽;3 269;5,0;Да;Да
2025-08-20;9 шт;633;2 784 ₽;69%;—;885 ₽;867 ₽;7 935 ₽;2 604;5,0;Да;Да
2025-08-21;13 шт;620;2 784 ₽;69%;—;885 ₽;867 ₽;11 505 ₽;2 605;5,0;Да;Да
2025-08-22;14 шт;606;2 784 ₽;69%;—;885 ₽;867 ₽;12 390 ₽;2 609;5,0;Да;Да
2025-05-28;7 шт;361;2 780 ₽;69%;—;881 ₽;863 ₽;6 634 ₽;3 275;5,0;Да;Да
2025-08-23;13 шт;594;2 784 ₽;69%;—;885 ₽;867 ₽;11 505 ₽;2 609;5,0;Да;Да
2025-06-21;16 шт;235;2 780 ₽;69%;—;867 ₽;849 ₽;14 181 ₽;3 327;5,0;Да;Да
2025-05-29;4 шт;357;2 780 ₽;69%;—;866 ₽;848 ₽;3 612 ₽;3 275;5,0;Да;Нет
2025-08-24;17 шт;576;2 784 ₽;69%;—;885 ₽;867 ₽;15 045 ₽;2 609;5,0;Да;Да
2025-05-30;8 шт;399;2 780 ₽;69%;—;866 ₽;848 ₽;7 030 ₽;3 276;5,0;Да;Да
2025-08-25;7 шт;569;2 784 ₽;69%;—;885 ₽;867 ₽;6 195 ₽;2 612;5,0;Да;Да
2025-06-23;15 шт;212;2 780 ₽;69%;—;878 ₽;860 ₽;13 793 ₽;3 330;5,0;Да;Да
2025-05-31;7 шт;440;2 780 ₽;69%;—;866 ₽;848 ₽;6 163 ₽;3 278;5,0;Да;Да
2025-08-26;17 шт;552;2 784 ₽;69%;—;885 ₽;867 ₽;15 045 ₽;2 618;5,0;Да;Да
2025-06-24;9 шт;203;2 780 ₽;69%;—;878 ₽;860 ₽;7 957 ₽;3 335;5,0;Да;Да
2025-06-25;16 шт;187;2 780 ₽;69%;—;878 ₽;860 ₽;14 092 ₽;3 337;5,0;Да;Да
2025-05-02;15 шт;265;2 780 ₽;69%;—;889 ₽;871 ₽;13 830 ₽;3 215;5,0;Да;Да
2025-06-26;10 шт;177;2 780 ₽;69%;—;867 ₽;849 ₽;8 813 ₽;3 339;5,0;Да;Да
2025-05-03;11 шт;366;2 780 ₽;69%;—;889 ₽;871 ₽;10 070 ₽;3 218;5,0;Да;Да
2025-07-11;5 шт;243;2 784 ₽;69%;—;879 ₽;861 ₽;4 307 ₽;2 572;5,0;Да;Да
2025-07-12;7 шт;236;2 784 ₽;69%;—;868 ₽;850 ₽;6 109 ₽;2 573;5,0;Да;Да
2025-05-05;16 шт;343;2 780 ₽;69%;—;877 ₽;859 ₽;14 630 ₽;3 222;5,0;Да;Да
2025-07-13;9 шт;227;2 784 ₽;69%;—;879 ₽;861 ₽;7 911 ₽;2 573;5,0;Да;Да
2025-08-31;11 шт;503;2 784 ₽;69%;—;875 ₽;857 ₽;9 166 ₽;2 628;5,0;Да;Да
2025-05-06;16 шт;327;2 780 ₽;69%;—;866 ₽;848 ₽;14 369 ₽;3 221;5,0;Да;Да
2025-05-07;9 шт;318;2 780 ₽;69%;—;889 ₽;871 ₽;8 180 ₽;3 223;5,0;Да;Да
2025-05-08;12 шт;306;2 780 ₽;69%;—;877 ₽;859 ₽;10 881 ₽;3 226;5,0;Да;Да
2025-07-16;8 шт;457;2 784 ₽;69%;—;879 ₽;861 ₽;6 771 ₽;2 576;5,0;Да;Да
2025-07-17;6 шт;452;2 784 ₽;69%;—;879 ₽;861 ₽;5 318 ₽;2 576;5,0;Да;Да
2025-07-18;5 шт;448;2 784 ₽;69%;—;868 ₽;850 ₽;4 406 ₽;2 578;5,0;Да;Да
2025-05-11;12 шт;275;2 780 ₽;69%;—;889 ₽;871 ₽;10 848 ₽;3 235;5,0;Да;Да
2025-05-12;12 шт;263;2 780 ₽;69%;—;866 ₽;848 ₽;10 689 ₽;3 237;5,0;Да;Да
2025-04-30;17 шт;179;2 780 ₽;69%;—;889 ₽;871 ₽;15 676 ₽;3 205;5,0;Да;Да
2025-06-02;11 шт;420;2 780 ₽;70%;—;854 ₽;836 ₽;9 648 ₽;3 281;5,0;Да;Да
2025-08-06;6 шт;653;2 784 ₽;70%;—;846 ₽;829 ₽;5 274 ₽;2 597;5,0;Нет;Да
2025-06-04;16 шт;395;2 780 ₽;70%;—;856 ₽;838 ₽;14 136 ₽;3 286;5,0;Да;Да
2025-07-22;8 шт;522;2 784 ₽;70%;—;836 ₽;819 ₽;6 850 ₽;2 585;5,0;Да;Да
2025-06-07;6 шт;370;2 780 ₽;70%;—;834 ₽;817 ₽;5 180 ₽;3 289;5,0;Да;Да
2025-06-08;9 шт;361;2 780 ₽;70%;—;845 ₽;828 ₽;7 825 ₽;3 291;5,0;Да;Да
2025-07-28;3 шт;700;2 784 ₽;70%;—;836 ₽;819 ₽;2 518 ₽;2 588;5,0;Да;Да
2025-07-29;3 шт;697;2 784 ₽;70%;—;857 ₽;839 ₽;2 637 ₽;2 589;5,0;Да;Да
2025-07-31;4 шт;685;2 784 ₽;70%;—;846 ₽;829 ₽;3 406 ₽;2 593;5,0;Нет;Да
2025-08-18;9 шт;653;2 784 ₽;70%;—;844 ₽;827 ₽;7 516 ₽;2 606;5,0;Да;Да
2025-05-24;7 шт;382;2 780 ₽;70%;—;858 ₽;840 ₽;6 177 ₽;3 267;5,0;Да;Да
2025-07-02;8 шт;210;2 784 ₽;70%;—;836 ₽;819 ₽;7 143 ₽;2 560;5,0;Да;Да
2025-07-04;12 шт;190;2 784 ₽;70%;—;836 ₽;819 ₽;10 103 ₽;2 562;5,0;Да;Да
2025-06-20;15 шт;201;2 780 ₽;70%;—;845 ₽;828 ₽;11 767 ₽;3 325;5,0;Да;Да
2025-07-05;5 шт;185;2 784 ₽;70%;—;846 ₽;829 ₽;4 190 ₽;2 563;5,0;Да;Да
2025-07-06;7 шт;178;2 784 ₽;70%;—;836 ₽;819 ₽;5 852 ₽;2 563;5,0;Да;Да
2025-07-07;9 шт;169;2 784 ₽;70%;—;846 ₽;829 ₽;7 574 ₽;2 568;5,0;Да;Да
2025-07-09;5 шт;256;2 784 ₽;70%;—;846 ₽;829 ₽;4 241 ₽;2 568;5,0;Да;Да
2025-07-10;8 шт;248;2 784 ₽;70%;—;836 ₽;819 ₽;6 791 ₽;2 568;5,0;Да;Да
2025-06-29;10 шт;141;2 780 ₽;70%;—;834 ₽;817 ₽;8 340 ₽;2 557;5,0;Да;Да
2025-07-14;9 шт;470;2 784 ₽;70%;—;846 ₽;829 ₽;7 878 ₽;2 574;5,0;Да;Да
2025-06-30;10 шт;131;2 780 ₽;70%;—;855 ₽;837 ₽;8 434 ₽;2 557;5,0;Да;Да
2025-07-15;9 шт;464;2 784 ₽;70%;—;846 ₽;829 ₽;7 669 ₽;2 574;5,0;Да;Да
2025-05-09;6 шт;300;2 780 ₽;70%;—;854 ₽;836 ₽;5 412 ₽;3 226;5,0;Да;Да
2025-05-10;13 шт;287;2 780 ₽;70%;—;843 ₽;826 ₽;11 609 ₽;3 231;5,0;Да;Да
2025-05-14;17 шт;231;2 780 ₽;70%;—;854 ₽;836 ₽;15 266 ₽;3 243;5,0;Да;Да
2025-05-15;8 шт;223;2 780 ₽;70%;—;854 ₽;836 ₽;7 153 ₽;3 245;5,0;Да;Да
2025-06-06;8 шт;376;2 780 ₽;71%;—;811 ₽;794 ₽;6 933 ₽;3 288;5,0;Да;Да
2025-08-09;10 шт;636;2 784 ₽;71%;—;813 ₽;796 ₽;8 790 ₽;2 600;5,0;Нет;Да
2025-07-23;3 шт;719;2 784 ₽;71%;—;825 ₽;808 ₽;2 508 ₽;2 585;5,0;Да;Да
2025-08-10;5 шт;731;2 784 ₽;71%;—;824 ₽;807 ₽;4 395 ₽;2 603;5,0;Нет;Да
2025-08-11;9 шт;722;2 784 ₽;71%;—;824 ₽;807 ₽;7 911 ₽;2 603;5,0;Нет;Да
2025-07-25;5 шт;712;2 784 ₽;71%;—;825 ₽;808 ₽;4 406 ₽;2 588;5,0;Да;Да
2025-08-12;9 шт;713;2 784 ₽;71%;—;834 ₽;817 ₽;7 911 ₽;2 605;5,0;Нет;Да
2025-07-26;6 шт;706;2 784 ₽;71%;—;825 ₽;808 ₽;5 026 ₽;2 588;5,0;Да;Да
2025-08-13;8 шт;705;2 784 ₽;71%;—;824 ₽;807 ₽;7 032 ₽;2 605;5,0;Нет;Да
2025-07-27;3 шт;703;2 784 ₽;71%;—;825 ₽;808 ₽;2 538 ₽;2 588;5,0;Да;Да
2025-08-14;7 шт;698;2 784 ₽;71%;—;824 ₽;807 ₽;6 153 ₽;2 605;5,0;Да;Да
2025-05-20;16 шт;315;2 780 ₽;71%;—;812 ₽;795 ₽;13 784 ₽;3 250;5,0;Да;Да
2025-08-15;11 шт;687;2 784 ₽;71%;—;824 ₽;807 ₽;9 427 ₽;2 606;5,0;Да;Да
2025-08-16;10 шт;677;2 784 ₽;71%;—;834 ₽;817 ₽;8 330 ₽;2 606;5,0;Да;Да
2025-08-17;15 шт;662;2 784 ₽;71%;—;834 ₽;817 ₽;12 510 ₽;2 606;5,0;Да;Да
2025-07-03;8 шт;202;2 784 ₽;71%;—;825 ₽;808 ₽;6 708 ₽;2 561;5,0;Да;Да
2025-07-08;7 шт;162;2 784 ₽;71%;—;825 ₽;808 ₽;6 043 ₽;2 568;5,0;Да;Да
2025-08-27;13 шт;539;2 784 ₽;71%;—;824 ₽;807 ₽;11 261 ₽;2 621;5,0;Да;Да
2025-08-28;11 шт;528;2 784 ₽;71%;—;824 ₽;807 ₽;9 064 ₽;2 624;5,0;Да;Да
2025-08-29;4 шт;524;2 784 ₽;71%;—;824 ₽;807 ₽;3 296 ₽;2 624;5,0;Да;Да
2025-02-18;23 шт;200;2 711 ₽;71%;—;765 ₽;749 ₽;17 595 ₽;3 025;5,0;Да;Нет
2025-06-27;15 шт;162;2 780 ₽;71%;—;823 ₽;806 ₽;12 643 ₽;2 551;5,0;Да;Да
2025-08-30;10 шт;514;2 784 ₽;71%;—;824 ₽;807 ₽;8 240 ₽;2 626;5,0;Да;Да
2025-02-19;34 шт;166;2 711 ₽;71%;—;765 ₽;749 ₽;26 010 ₽;3 028;5,0;Да;Да
2025-06-28;11 шт;151;2 780 ₽;71%;—;813 ₽;796 ₽;9 088 ₽;2 556;5,0;Да;Да
2025-02-20;37 шт;129;2 711 ₽;71%;—;774 ₽;758 ₽;28 638 ₽;3 030;5,0;Да;Да
2025-02-21;26 шт;103;2 711 ₽;71%;—;774 ₽;758 ₽;20 124 ₽;3 032;5,0;Да;Да
2025-08-07;3 шт;650;2 784 ₽;72%;—;803 ₽;786 ₽;2 637 ₽;2 598;5,0;Нет;Да
2025-08-08;4 шт;646;2 784 ₽;72%;—;803 ₽;786 ₽;3 516 ₽;2 598;5,0;Нет;Да
2025-05-21;14 шт;401;2 780 ₽;72%;—;790 ₽;774 ₽;11 783 ₽;3 257;5,0;Да;Да
2025-05-22;4 шт;397;2 780 ₽;72%;—;801 ₽;784 ₽;3 546 ₽;3 260;5,0;Нет;Да
2025-06-18;26 шт;240;2 780 ₽;72%;—;800 ₽;784 ₽;23 355 ₽;3 319;5,0;Да;Да
2025-06-09;19 шт;342;2 780 ₽;73%;—;778 ₽;762 ₽;15 271 ₽;3 294;5,0;Да;Да
2025-06-12;63 шт;349;2 780 ₽;73%;—;756 ₽;740 ₽;48 024 ₽;3 300;5,0;Да;Да
2025-06-14;18 шт;322;2 780 ₽;73%;—;756 ₽;740 ₽;13 762 ₽;3 307;5,0;Да;Да
2025-06-15;18 шт;304;2 780 ₽;73%;—;767 ₽;751 ₽;13 927 ₽;3 312;5,0;Да;Да
2025-09-03;38 шт;440;2 784 ₽;74%;—;738 ₽;723 ₽;27 352 ₽;2 632;5,0;Да;Да
2025-06-10;12 шт;330;2 780 ₽;74%;—;733 ₽;718 ₽;9 291 ₽;3 297;5,0;Да;Да
2025-06-11;16 шт;363;2 780 ₽;74%;—;733 ₽;718 ₽;12 001 ₽;3 297;5,0;Да;Да
2025-06-13;9 шт;340;2 780 ₽;74%;—;745 ₽;730 ₽;6 914 ₽;3 304;5,0;Да;Да
2025-09-04;30 шт;410;2 784 ₽;75%;—;709 ₽;694 ₽;21 624 ₽;2 633;5,0;Да;Да
2025-09-09;12 шт;41;2 784 ₽;75%;—;719 ₽;704 ₽;8 538 ₽;2 642;5,0;Да;Да
2025-09-10;42 шт;254;2 784 ₽;75%;—;709 ₽;694 ₽;27 804 ₽;2 642;5,0;Да;Да
2025-06-19;24 шт;216;2 780 ₽;75%;—;722 ₽;707 ₽;18 554 ₽;3 320;5,0;Да;Нет
2025-09-06;18 шт;365;2 784 ₽;76%;—;681 ₽;667 ₽;11 930 ₽;2 638;5,0;Да;Да
2025-09-07;20 шт;345;2 784 ₽;76%;—;681 ₽;667 ₽;13 620 ₽;2 638;5,0;Да;Да
2025-09-08;20 шт;184;2 784 ₽;76%;—;681 ₽;667 ₽;13 620 ₽;2 639;5,0;Да;Да
2025-09-05;27 шт;383;2 784 ₽;77%;—;653 ₽;639 ₽;17 732 ₽;2 634;5,0;Да;Да
2025-09-11;27 шт;327;2 784 ₽;77%;—;662 ₽;648 ₽;18 767 ₽;2 649;5,0;Да;Да
2025-09-12;28 шт;448;2 784 ₽;77%;—;662 ₽;648 ₽;18 536 ₽;2 653;5,0;Да;Да
2025-09-13;16 шт;432;2 784 ₽;77%;—;662 ₽;648 ₽;10 592 ₽;2 655;5,0;Да;Да
2025-09-14;25 шт;407;2 784 ₽;77%;—;662 ₽;648 ₽;16 550 ₽;2 662;5,0;Да;Да
2025-09-15;22 шт;386;2 784 ₽;77%;—;662 ₽;648 ₽;14 564 ₽;2 664;5,0;Да;Да
2025-09-16;20 шт;366;2 784 ₽;77%;—;662 ₽;648 ₽;13 240 ₽;2 666;5,0;Да;Да
;5 109 шт;;;;;;;4 280 202 ₽;;;;
;14 шт;;;;;;;11 695 ₽;;;;
;351 день;;;;;;;;;;;
;15 шт;;;;;;;12 170 ₽;;;;
;;;;;;;;4 463 117 ₽;;;;
;;;;;;;;182 915 ₽;;;;
