Дата;Продажи, шт.;Остаток, шт.;Базовая цена, ₽;Скидка, %;СПП, %;Цена с СПП, ₽;Цена с WB Кошельком, ₽;Выручка, ₽;Отзывы, шт.;Рейтинг;Был в рекламе;Был в акции
2024-10-31;55 шт;243;2 000 ₽;67%;—;655 ₽;635 ₽;36 025 ₽;17 603;5,0;Да;Нет
2025-09-06;142 шт;401;1 925 ₽;68%;—;623 ₽;610 ₽;85 720 ₽;12 228;5,0;Да;Да
2025-09-07;135 шт;266;1 925 ₽;68%;—;623 ₽;610 ₽;84 105 ₽;12 235;5,0;Да;Да
2025-09-08;68 шт;188;1 925 ₽;68%;—;623 ₽;610 ₽;42 364 ₽;12 245;5,0;Да;Да
2025-04-02;123 шт;1 488;2 000 ₽;68%;—;647 ₽;634 ₽;78 309 ₽;21 192;5,0;Да;Да
2025-06-06;53 шт;970;2 000 ₽;68%;—;653 ₽;639 ₽;36 349 ₽;22 468;5,0;Да;Да
2025-03-13;103 шт;2 662;2 000 ₽;68%;—;647 ₽;634 ₽;66 529 ₽;20 726;5,0;Нет;Нет
2025-05-20;67 шт;1 770;2 000 ₽;68%;—;641 ₽;628 ₽;44 652 ₽;22 183;5,0;Да;Да
2025-03-14;118 шт;2 544;2 000 ₽;68%;—;647 ₽;634 ₽;75 570 ₽;20 748;5,0;Нет;Да
2025-04-04;122 шт;1 245;2 000 ₽;68%;—;647 ₽;634 ₽;77 053 ₽;21 238;5,0;Да;Да
2025-09-15;51 шт;824;1 925 ₽;68%;—;633 ₽;620 ₽;33 723 ₽;12 319;5,0;Да;Да
2025-03-15;110 шт;2 435;2 000 ₽;68%;—;647 ₽;634 ₽;70 706 ₽;20 765;5,0;Нет;Нет
2025-04-05;115 шт;1 130;2 000 ₽;68%;—;647 ₽;634 ₽;73 709 ₽;21 274;5,0;Да;Да
2025-09-16;61 шт;763;1 925 ₽;68%;—;633 ₽;620 ₽;38 613 ₽;12 325;5,0;Да;Да
2025-03-16;122 шт;2 313;2 000 ₽;68%;—;647 ₽;634 ₽;78 934 ₽;20 782;5,0;Нет;Да
2025-04-06;100 шт;1 030;2 000 ₽;68%;—;647 ₽;634 ₽;64 060 ₽;21 297;5,0;Нет;Да
2025-06-10;55 шт;1 106;2 000 ₽;68%;—;653 ₽;639 ₽;37 139 ₽;22 523;5,0;Да;Да
2024-11-07;78 шт;364;2 000 ₽;68%;—;621 ₽;602 ₽;48 438 ₽;17 738;5,0;Да;Нет
2025-03-17;125 шт;2 188;2 000 ₽;68%;—;647 ₽;634 ₽;80 051 ₽;20 802;5,0;Нет;Нет
2025-05-24;46 шт;1 507;2 000 ₽;68%;—;658 ₽;644 ₽;31 681 ₽;22 254;5,0;Да;Да
2025-04-07;109 шт;921;2 000 ₽;68%;—;647 ₽;634 ₽;68 995 ₽;21 323;5,0;Нет;Да
2025-06-11;77 шт;1 128;2 000 ₽;68%;—;653 ₽;639 ₽;51 764 ₽;22 536;5,0;Да;Да
2024-11-08;61 шт;303;2 000 ₽;68%;—;621 ₽;602 ₽;37 881 ₽;17 776;5,0;Нет;Нет
2025-03-18;129 шт;2 059;2 000 ₽;68%;—;647 ₽;634 ₽;82 351 ₽;20 829;5,0;Нет;Да
2025-04-08;138 шт;783;2 000 ₽;68%;—;647 ₽;634 ₽;87 246 ₽;21 347;5,0;Нет;Да
2024-11-09;62 шт;241;2 000 ₽;68%;—;621 ₽;602 ₽;38 502 ₽;17 802;5,0;Нет;Нет
2025-03-19;139 шт;2 059;2 000 ₽;68%;—;647 ₽;634 ₽;88 104 ₽;20 861;5,0;Нет;Нет
2024-11-10;28 шт;213;2 000 ₽;68%;—;621 ₽;602 ₽;17 388 ₽;17 829;5,0;Нет;Нет
2025-04-10;147 шт;2 481;2 000 ₽;68%;—;647 ₽;634 ₽;93 551 ₽;21 391;5,0;Нет;Нет
2024-11-11;70 шт;143;2 000 ₽;68%;—;621 ₽;602 ₽;43 470 ₽;17 856;5,0;Нет;Нет
2025-04-11;164 шт;2 319;2 000 ₽;68%;—;647 ₽;634 ₽;103 659 ₽;21 413;5,0;Нет;Да
2024-12-10;74 шт;1 079;2 000 ₽;68%;—;630 ₽;630 ₽;46 620 ₽;18 497;5,0;Да;Нет
2024-11-12;54 шт;89;2 000 ₽;68%;—;621 ₽;602 ₽;33 534 ₽;17 887;5,0;Нет;Нет
2025-03-22;96 шт;1 716;2 000 ₽;68%;—;647 ₽;634 ₽;61 824 ₽;20 932;5,0;Нет;Да
2025-04-12;181 шт;2 138;2 000 ₽;68%;—;647 ₽;634 ₽;115 451 ₽;21 435;5,0;Нет;Да
2024-12-11;79 шт;1 000;2 000 ₽;68%;—;630 ₽;630 ₽;49 770 ₽;18 516;5,0;Да;Нет
2025-03-23;115 шт;1 601;2 000 ₽;68%;—;647 ₽;634 ₽;73 605 ₽;20 955;5,0;Нет;Да
2025-04-13;207 шт;1 932;2 000 ₽;68%;—;647 ₽;634 ₽;131 473 ₽;21 468;5,0;Нет;Да
2024-12-12;67 шт;933;2 000 ₽;68%;—;630 ₽;630 ₽;42 210 ₽;18 535;5,0;Да;Нет
2024-11-14;68 шт;562;2 000 ₽;68%;—;621 ₽;602 ₽;42 228 ₽;17 926;5,0;Нет;Нет
2025-03-24;112 шт;1 491;2 000 ₽;68%;—;647 ₽;634 ₽;70 628 ₽;20 981;5,0;Да;Да
2024-12-13;99 шт;834;2 000 ₽;68%;—;638 ₽;625 ₽;63 162 ₽;18 554;5,0;Да;Нет
2025-03-25;189 шт;1 302;2 000 ₽;68%;—;647 ₽;634 ₽;120 099 ₽;21 006;5,0;Да;Да
2024-12-14;93 шт;1 138;2 000 ₽;68%;—;638 ₽;625 ₽;59 334 ₽;18 578;5,0;Да;Нет
2025-06-19;53 шт;1 204;2 000 ₽;68%;—;645 ₽;632 ₽;35 361 ₽;22 671;5,0;Да;Нет
2024-11-16;63 шт;435;2 000 ₽;68%;—;621 ₽;602 ₽;39 123 ₽;17 983;5,0;Нет;Нет
2024-12-15;109 шт;1 029;2 000 ₽;68%;—;638 ₽;625 ₽;69 542 ₽;18 603;5,0;Да;Нет
2025-06-20;60 шт;1 144;2 000 ₽;68%;—;653 ₽;639 ₽;40 626 ₽;22 686;5,0;Да;Да
2024-11-17;62 шт;373;2 000 ₽;68%;—;621 ₽;602 ₽;38 502 ₽;18 007;5,0;Нет;Нет
2025-03-28;125 шт;1 120;2 000 ₽;68%;—;647 ₽;634 ₽;78 935 ₽;21 070;5,0;Да;Да
2024-11-19;39 шт;1 151;2 000 ₽;68%;—;621 ₽;602 ₽;24 219 ₽;18 042;5,0;Нет;Нет
2025-03-29;99 шт;2 006;2 000 ₽;68%;—;647 ₽;634 ₽;62 748 ₽;21 097;5,0;Да;Да
2025-05-06;60 шт;1 815;2 000 ₽;68%;—;653 ₽;639 ₽;40 474 ₽;21 921;5,0;Да;Да
2024-11-23;44 шт;1 259;2 000 ₽;68%;—;621 ₽;602 ₽;27 324 ₽;18 144;5,0;Нет;Нет
2025-05-09;39 шт;1 654;2 000 ₽;68%;—;645 ₽;632 ₽;26 199 ₽;21 973;5,0;Да;Да
2025-05-12;74 шт;2 254;2 000 ₽;68%;—;653 ₽;639 ₽;50 247 ₽;22 040;5,0;Да;Да
2025-02-27;118 шт;2 500;2 000 ₽;68%;—;639 ₽;626 ₽;75 402 ₽;20 373;5,0;Нет;Да
2025-05-14;74 шт;2 099;2 000 ₽;68%;—;645 ₽;632 ₽;49 636 ₽;22 068;5,0;Да;Да
2025-05-15;83 шт;2 016;2 000 ₽;68%;—;645 ₽;632 ₽;55 867 ₽;22 094;5,0;Да;Да
2025-03-12;127 шт;2 110;2 000 ₽;68%;—;647 ₽;0 ₽;81 561 ₽;20 708;5,0;Нет;Нет
2024-10-30;70 шт;298;2 000 ₽;68%;—;621 ₽;602 ₽;43 470 ₽;17 135;5,0;Да;Нет
2025-09-05;111 шт;542;1 925 ₽;69%;—;597 ₽;585 ₽;69 802 ₽;12 222;5,0;Да;Да
2025-04-01;139 шт;1 610;2 000 ₽;69%;—;623 ₽;610 ₽;86 069 ₽;21 169;5,0;Да;Да
2025-04-03;121 шт;1 367;2 000 ₽;69%;—;639 ₽;626 ₽;76 711 ₽;21 209;5,0;Да;Нет
2024-12-02;72 шт;1 261;2 000 ₽;69%;—;615 ₽;615 ₽;44 280 ₽;18 355;5,0;Да;Нет
2025-05-21;71 шт;1 699;2 000 ₽;69%;—;624 ₽;611 ₽;46 290 ₽;22 201;5,0;Да;Да
2024-12-03;57 шт;1 204;2 000 ₽;69%;—;615 ₽;615 ₽;35 055 ₽;18 371;5,0;Да;Нет
2024-11-05;72 шт;513;2 000 ₽;69%;—;604 ₽;585 ₽;43 488 ₽;17 706;5,0;Да;Нет
2024-12-04;72 шт;1 132;2 000 ₽;69%;—;615 ₽;615 ₽;44 280 ₽;18 377;5,0;Да;Нет
2024-11-06;71 шт;442;2 000 ₽;69%;—;612 ₽;593 ₽;43 452 ₽;17 716;5,0;Да;Нет
2024-12-05;86 шт;1 046;2 000 ₽;69%;—;615 ₽;615 ₽;52 890 ₽;18 406;5,0;Да;Нет
2024-12-06;85 шт;961;2 000 ₽;69%;—;615 ₽;615 ₽;52 275 ₽;18 421;5,0;Да;Нет
2024-12-07;63 шт;1 296;2 000 ₽;69%;—;615 ₽;615 ₽;38 745 ₽;18 433;5,0;Да;Нет
2024-12-08;66 шт;1 230;2 000 ₽;69%;—;615 ₽;615 ₽;40 590 ₽;18 447;5,0;Да;Нет
2025-03-20;125 шт;1 932;2 000 ₽;69%;—;639 ₽;626 ₽;78 538 ₽;20 882;5,0;Нет;Да
2024-12-09;72 шт;1 158;2 000 ₽;69%;—;615 ₽;615 ₽;44 280 ₽;18 467;5,0;Да;Нет
2025-03-21;122 шт;1 811;2 000 ₽;69%;—;639 ₽;626 ₽;77 085 ₽;20 905;5,0;Нет;Нет
2024-11-13;51 шт;630;2 000 ₽;69%;—;606 ₽;587 ₽;30 906 ₽;17 905;5,0;Нет;Нет
2024-11-15;64 шт;498;2 000 ₽;69%;—;614 ₽;595 ₽;39 296 ₽;17 952;5,0;Нет;Нет
2025-03-26;152 шт;1 150;2 000 ₽;69%;—;639 ₽;626 ₽;95 205 ₽;21 031;5,0;Да;Да
2025-03-27;112 шт;1 038;2 000 ₽;69%;—;639 ₽;626 ₽;70 687 ₽;21 054;5,0;Да;Да
2024-11-18;55 шт;318;2 000 ₽;69%;—;614 ₽;595 ₽;33 770 ₽;18 029;5,0;Нет;Нет
2024-11-20;55 шт;1 389;2 000 ₽;69%;—;614 ₽;595 ₽;33 770 ₽;18 067;5,0;Нет;Нет
2025-03-30;124 шт;1 882;2 000 ₽;69%;—;623 ₽;610 ₽;76 194 ₽;21 126;5,0;Да;Да
2024-11-21;59 шт;1 355;2 000 ₽;69%;—;614 ₽;595 ₽;36 226 ₽;18 094;5,0;Нет;Нет
2025-03-31;133 шт;1 749;2 000 ₽;69%;—;623 ₽;610 ₽;82 189 ₽;21 150;5,0;Да;Да
2024-11-22;52 шт;1 303;2 000 ₽;69%;—;614 ₽;595 ₽;31 928 ₽;18 114;5,0;Нет;Нет
2025-07-14;63 шт;841;2 000 ₽;69%;—;639 ₽;626 ₽;42 840 ₽;11 802;5,0;Да;Да
2025-07-15;91 шт;750;2 000 ₽;69%;—;639 ₽;626 ₽;58 453 ₽;11 810;5,0;Да;Да
2025-05-10;64 шт;1 590;2 000 ₽;69%;—;636 ₽;623 ₽;42 754 ₽;21 993;5,0;Да;Да
2024-10-27;56 шт;521;2 000 ₽;69%;—;604 ₽;585 ₽;33 824 ₽;17 135;5,0;Да;Нет
2024-10-28;82 шт;439;2 000 ₽;69%;—;604 ₽;585 ₽;49 528 ₽;17 135;5,0;Да;Нет
2024-11-02;69 шт;736;2 000 ₽;69%;—;604 ₽;585 ₽;41 676 ₽;17 641;5,0;Да;Нет
2024-10-29;71 шт;368;2 000 ₽;69%;—;606 ₽;587 ₽;43 026 ₽;17 135;5,0;Да;Нет
2024-11-04;75 шт;585;2 000 ₽;69%;—;604 ₽;585 ₽;45 300 ₽;17 688;5,0;Да;Нет
2024-12-01;75 шт;735;2 000 ₽;70%;—;599 ₽;599 ₽;44 925 ₽;18 334;5,0;Да;Нет
2024-11-24;55 шт;1 204;2 000 ₽;70%;—;592 ₽;574 ₽;32 560 ₽;18 167;5,0;Нет;Нет
2024-11-25;59 шт;1 145;2 000 ₽;70%;—;599 ₽;599 ₽;35 341 ₽;18 184;5,0;Нет;Нет
2024-11-26;52 шт;1 093;2 000 ₽;70%;—;599 ₽;599 ₽;31 148 ₽;18 209;5,0;Нет;Нет
2024-11-27;52 шт;1 041;2 000 ₽;70%;—;599 ₽;599 ₽;31 148 ₽;18 233;5,0;Да;Нет
2024-10-24;77 шт;756;2 000 ₽;70%;—;581 ₽;563 ₽;44 737 ₽;17 135;5,0;Да;Нет
2024-11-28;85 шт;956;2 000 ₽;70%;—;592 ₽;592 ₽;50 320 ₽;18 253;5,0;Да;Нет
2024-10-25;91 шт;653;2 000 ₽;70%;—;588 ₽;570 ₽;53 508 ₽;17 135;5,0;Да;Нет
2024-11-29;76 шт;881;2 000 ₽;70%;—;599 ₽;599 ₽;45 524 ₽;18 278;5,0;Да;Нет
2024-10-26;76 шт;577;2 000 ₽;70%;—;588 ₽;570 ₽;44 688 ₽;17 135;5,0;Да;Нет
2024-11-30;71 шт;810;2 000 ₽;70%;—;599 ₽;599 ₽;42 529 ₽;18 298;5,0;Да;Нет
2024-11-03;76 шт;660;2 000 ₽;70%;—;597 ₽;579 ₽;45 372 ₽;17 668;5,0;Да;Нет
2025-05-22;78 шт;1 613;2 000 ₽;71%;—;589 ₽;577 ₽;49 304 ₽;22 215;5,0;Нет;Да
2024-10-03;46 шт;681;2 000 ₽;71%;—;561 ₽;0 ₽;25 806 ₽;16 978;5,0;Да;Нет
2024-10-04;56 шт;625;2 000 ₽;71%;—;561 ₽;0 ₽;31 416 ₽;17 001;5,0;Да;Нет
2024-10-05;53 шт;572;2 000 ₽;71%;—;561 ₽;0 ₽;29 733 ₽;17 026;5,0;Да;Нет
2024-10-06;73 шт;499;2 000 ₽;71%;—;561 ₽;0 ₽;40 953 ₽;17 048;5,0;Да;Нет
2024-10-07;67 шт;1 223;2 000 ₽;71%;—;578 ₽;0 ₽;38 726 ₽;17 067;5,0;Да;Да
2024-10-08;49 шт;1 174;2 000 ₽;71%;—;578 ₽;0 ₽;28 322 ₽;17 086;5,0;Да;Нет
2024-10-09;55 шт;1 119;2 000 ₽;71%;—;578 ₽;0 ₽;31 790 ₽;17 103;5,0;Да;Нет
2024-10-10;52 шт;1 567;2 000 ₽;71%;—;571 ₽;0 ₽;29 692 ₽;17 129;5,0;Да;Нет
2024-10-11;52 шт;1 515;2 000 ₽;71%;—;578 ₽;0 ₽;30 056 ₽;17 149;5,0;Да;Нет
2024-10-12;38 шт;1 477;2 000 ₽;71%;—;571 ₽;0 ₽;21 698 ₽;17 183;5,0;Да;Нет
2024-10-13;54 шт;1 423;2 000 ₽;71%;—;578 ₽;0 ₽;31 212 ₽;17 208;5,0;Да;Нет
2024-10-14;49 шт;1 374;2 000 ₽;71%;—;578 ₽;0 ₽;28 322 ₽;17 225;5,0;Да;Нет
2024-10-15;52 шт;1 322;2 000 ₽;71%;—;571 ₽;553 ₽;29 692 ₽;17 242;5,0;Да;Нет
2024-10-16;54 шт;1 268;2 000 ₽;71%;—;571 ₽;553 ₽;30 834 ₽;17 271;5,0;Да;Нет
2024-10-17;63 шт;1 205;2 000 ₽;71%;—;578 ₽;560 ₽;36 414 ₽;17 289;5,0;Да;Нет
2024-10-18;61 шт;1 144;2 000 ₽;71%;—;578 ₽;560 ₽;35 258 ₽;17 312;5,0;Да;Нет
2024-10-19;44 шт;1 100;2 000 ₽;71%;—;571 ₽;553 ₽;25 124 ₽;17 331;5,0;Да;Нет
2024-10-20;42 шт;1 058;2 000 ₽;71%;—;578 ₽;560 ₽;24 276 ₽;17 358;5,0;Да;Нет
2024-10-21;72 шт;986;2 000 ₽;71%;—;578 ₽;560 ₽;41 616 ₽;17 135;5,0;Да;Нет
2024-10-22;70 шт;916;2 000 ₽;71%;—;578 ₽;560 ₽;40 460 ₽;17 135;5,0;Да;Нет
2024-10-23;83 шт;833;2 000 ₽;71%;—;571 ₽;553 ₽;47 393 ₽;17 135;5,0;Да;Нет
2024-10-01;44 шт;779;2 000 ₽;72%;—;544 ₽;0 ₽;23 936 ₽;16 943;5,0;Да;Нет
2024-10-02;52 шт;727;2 000 ₽;72%;—;544 ₽;0 ₽;28 288 ₽;16 961;5,0;Да;Нет
2024-09-26;41 шт;509;2 000 ₽;72%;—;550 ₽;0 ₽;22 550 ₽;16 841;5,0;Да;Нет
2024-09-27;33 шт;476;2 000 ₽;72%;—;550 ₽;0 ₽;18 150 ₽;16 856;5,0;Да;Нет
2024-09-28;55 шт;421;2 000 ₽;72%;—;550 ₽;0 ₽;30 250 ₽;16 872;5,0;Да;Нет
2024-09-16;56 шт;953;2 000 ₽;73%;—;537 ₽;0 ₽;30 072 ₽;16 673;5,0;Да;Да
2024-09-17;52 шт;901;2 000 ₽;73%;—;537 ₽;0 ₽;27 924 ₽;16 689;5,0;Да;Нет
2024-09-18;37 шт;864;2 000 ₽;73%;—;537 ₽;0 ₽;19 869 ₽;16 708;5,0;Да;Нет
2024-09-19;45 шт;819;2 000 ₽;73%;—;537 ₽;0 ₽;24 165 ₽;16 723;5,0;Да;Нет
2024-09-20;34 шт;785;2 000 ₽;73%;—;537 ₽;0 ₽;18 258 ₽;16 737;5,0;Да;Нет
2024-09-21;42 шт;743;2 000 ₽;73%;—;537 ₽;0 ₽;22 554 ₽;16 754;5,0;Да;Нет
2024-09-22;37 шт;706;2 000 ₽;73%;—;537 ₽;0 ₽;19 869 ₽;16 770;5,0;Да;Нет
2024-09-23;46 шт;660;2 000 ₽;73%;—;537 ₽;0 ₽;24 702 ₽;16 781;5,0;Да;Нет
2024-09-24;49 шт;611;2 000 ₽;73%;—;537 ₽;0 ₽;26 313 ₽;16 798;5,0;Да;Нет
2024-09-25;55 шт;556;2 000 ₽;73%;—;537 ₽;0 ₽;29 535 ₽;16 817;5,0;Да;Нет
2024-09-29;47 шт;374;2 000 ₽;73%;—;537 ₽;0 ₽;25 239 ₽;16 893;5,0;Да;Нет
2024-09-30;47 шт;327;2 000 ₽;73%;—;537 ₽;0 ₽;25 239 ₽;16 924;5,0;Да;Нет
;27 234 шт;;;;;;;17 937 926 ₽;;;;
;74 шт;;;;;;;49 011 ₽;;;;
;366 дней;;;;;;;;;;;
;74 шт;;;;;;;49 011 ₽;;;;
;;;;;;;;17 937 926 ₽;;;;
;;;;;;;;0 ₽;;;;
