Дата;Продажи, шт.;Остаток, шт.;Базовая цена, ₽;Скидка, %;СПП, %;Цена с СПП, ₽;Цена с WB Кошельком, ₽;Выручка, ₽;Отзывы, шт.;Рейтинг;Был в рекламе;Был в акции
2025-02-10;72 шт;2 009;2 500 ₽;63%;—;924 ₽;905 ₽;66 528 ₽;3 342;5,0;Нет;Нет
2025-02-09;73 шт;2 075;2 500 ₽;63%;—;912 ₽;893 ₽;66 576 ₽;3 328;5,0;Да;Нет
2025-02-08;90 шт;2 128;2 500 ₽;63%;—;924 ₽;905 ₽;83 160 ₽;3 318;5,0;Да;Нет
2025-02-07;44 шт;2 204;2 500 ₽;63%;—;924 ₽;905 ₽;40 656 ₽;3 303;5,0;Нет;Нет
2025-02-06;66 шт;2 236;2 500 ₽;62%;—;936 ₽;917 ₽;61 776 ₽;3 293;5,0;Да;Нет
2025-02-05;81 шт;2 294;2 500 ₽;63%;—;924 ₽;905 ₽;74 844 ₽;3 284;5,0;Да;Нет
2025-02-04;54 шт;2 356;2 500 ₽;63%;—;924 ₽;905 ₽;49 896 ₽;3 271;5,0;Нет;Нет
2025-02-03;54 шт;2 404;2 500 ₽;63%;—;924 ₽;905 ₽;49 896 ₽;3 261;5,0;Да;Нет
2025-02-02;36 шт;2 446;2 500 ₽;62%;—;936 ₽;917 ₽;33 696 ₽;3 254;5,0;Да;Нет
2025-02-01;61 шт;2 479;2 500 ₽;62%;—;936 ₽;917 ₽;57 096 ₽;3 245;5,0;Да;Нет
2025-01-31;56 шт;2 530;2 500 ₽;63%;—;924 ₽;905 ₽;51 744 ₽;3 234;5,0;Да;Нет
2025-01-30;51 шт;2 571;2 500 ₽;62%;—;936 ₽;917 ₽;47 736 ₽;3 226;5,0;Да;Нет
2025-01-29;51 шт;2 605;2 500 ₽;62%;—;936 ₽;917 ₽;47 736 ₽;3 216;5,0;Да;Нет
2025-01-28;73 шт;2 642;2 500 ₽;62%;—;948 ₽;929 ₽;69 204 ₽;3 202;5,0;Да;Нет
2025-01-27;30 шт;2 703;2 500 ₽;63%;—;924 ₽;905 ₽;27 720 ₽;3 189;5,0;Нет;Нет
2025-01-26;67 шт;2 715;2 500 ₽;62%;—;948 ₽;929 ₽;63 516 ₽;3 180;5,0;Да;Нет
2025-01-25;49 шт;2 775;2 500 ₽;62%;—;948 ₽;929 ₽;46 452 ₽;3 174;5,0;Нет;Нет
2025-01-24;43 шт;2 800;2 500 ₽;62%;—;936 ₽;917 ₽;40 248 ₽;3 167;5,0;Да;Нет
2025-01-23;44 шт;2 828;2 500 ₽;62%;—;936 ₽;917 ₽;41 184 ₽;3 160;5,0;Нет;Нет
2025-01-22;80 шт;2 859;2 500 ₽;62%;—;948 ₽;948 ₽;75 840 ₽;3 148;5,0;Да;Нет
2025-01-21;54 шт;2 930;2 500 ₽;62%;—;948 ₽;929 ₽;51 192 ₽;3 140;5,0;Да;Нет
2025-01-20;35 шт;2 979;2 500 ₽;62%;—;948 ₽;929 ₽;33 180 ₽;3 127;5,0;Нет;Нет
2025-01-19;53 шт;3 003;2 500 ₽;62%;—;948 ₽;929 ₽;50 244 ₽;3 119;5,0;Нет;Нет
2025-01-18;23 шт;3 047;2 500 ₽;62%;—;948 ₽;929 ₽;21 804 ₽;3 113;5,0;Нет;Нет
2025-01-17;68 шт;3 063;2 500 ₽;62%;—;948 ₽;929 ₽;64 464 ₽;3 107;5,0;Да;Нет
2025-01-16;55 шт;2 686;2 500 ₽;62%;—;948 ₽;929 ₽;52 140 ₽;3 102;5,0;Да;Нет
2025-01-15;49 шт;2 735;2 500 ₽;62%;—;948 ₽;929 ₽;46 452 ₽;3 090;5,0;Нет;Нет
2025-01-14;74 шт;2 778;2 500 ₽;62%;—;948 ₽;929 ₽;70 152 ₽;3 084;5,0;Да;Нет
2025-01-13;44 шт;2 852;2 500 ₽;62%;—;948 ₽;929 ₽;41 712 ₽;3 076;5,0;Да;Нет
2025-01-12;42 шт;2 882;2 500 ₽;62%;—;948 ₽;929 ₽;39 816 ₽;3 064;5,0;Да;Нет
2025-01-11;28 шт;2 915;2 500 ₽;62%;—;948 ₽;929 ₽;26 544 ₽;3 057;5,0;Нет;Нет
2025-01-10;51 шт;2 939;2 500 ₽;62%;—;948 ₽;929 ₽;48 348 ₽;3 049;5,0;Нет;Нет
2025-01-09;50 шт;2 988;2 500 ₽;62%;—;948 ₽;929 ₽;47 400 ₽;3 044;5,0;Да;Нет
2025-01-08;6 шт;189;2 500 ₽;62%;—;948 ₽;929 ₽;5 688 ₽;3 033;5,0;Нет;Нет
2025-01-07;7 шт;189;2 500 ₽;62%;—;948 ₽;929 ₽;6 636 ₽;3 018;5,0;Нет;Нет
2025-01-06;5 шт;190;2 500 ₽;62%;—;948 ₽;929 ₽;4 740 ₽;3 012;5,0;Нет;Нет
2025-01-05;4 шт;191;2 500 ₽;62%;—;948 ₽;929 ₽;3 792 ₽;3 001;5,0;Да;Нет
2025-01-04;6 шт;188;2 500 ₽;62%;—;948 ₽;929 ₽;5 688 ₽;2 994;5,0;Да;Нет
2025-01-03;7 шт;189;2 500 ₽;62%;—;948 ₽;929 ₽;6 636 ₽;2 985;5,0;Да;Нет
2025-01-02;5 шт;192;2 500 ₽;62%;—;948 ₽;929 ₽;4 740 ₽;2 977;5,0;Нет;Нет
2025-01-01;8 шт;189;2 500 ₽;62%;—;948 ₽;929 ₽;7 584 ₽;2 967;5,0;Нет;Нет
2024-12-31;1 шт;196;2 500 ₽;62%;—;948 ₽;929 ₽;948 ₽;2 959;5,0;Нет;Нет
2024-12-30;8 шт;194;2 500 ₽;62%;—;948 ₽;929 ₽;7 584 ₽;2 949;5,0;Нет;Нет
2024-12-29;10 шт;197;2 500 ₽;62%;—;948 ₽;929 ₽;9 480 ₽;2 936;5,0;Нет;Нет
2024-12-28;13 шт;194;2 500 ₽;62%;—;948 ₽;929 ₽;12 324 ₽;2 934;5,0;Нет;Нет
2024-12-27;9 шт;199;2 500 ₽;62%;—;948 ₽;929 ₽;8 532 ₽;2 922;5,0;Нет;Нет
2024-12-26;14 шт;197;2 500 ₽;62%;—;948 ₽;929 ₽;13 272 ₽;2 918;5,0;Да;Нет
2024-12-25;10 шт;199;2 500 ₽;62%;—;948 ₽;929 ₽;9 480 ₽;2 909;5,0;Да;Нет
2024-12-24;19 шт;200;2 500 ₽;62%;—;948 ₽;929 ₽;18 012 ₽;2 897;5,0;Нет;Нет
2024-12-23;18 шт;204;2 500 ₽;62%;—;948 ₽;929 ₽;17 064 ₽;2 880;5,0;Да;Нет
2024-12-22;18 шт;209;2 500 ₽;62%;—;948 ₽;929 ₽;17 064 ₽;2 872;5,0;Да;Нет
2024-12-21;20 шт;216;2 500 ₽;62%;—;948 ₽;929 ₽;18 960 ₽;2 861;5,0;Да;Нет
2024-12-20;25 шт;227;2 500 ₽;62%;—;948 ₽;929 ₽;23 700 ₽;2 855;5,0;Да;Нет
2024-12-19;19 шт;242;2 500 ₽;62%;—;948 ₽;929 ₽;18 012 ₽;2 847;5,0;Да;Нет
2024-12-18;27 шт;251;2 500 ₽;62%;—;948 ₽;929 ₽;25 596 ₽;2 837;5,0;Да;Нет
2024-12-17;34 шт;260;2 500 ₽;62%;—;948 ₽;929 ₽;32 232 ₽;2 822;5,0;Да;Нет
2024-12-16;32 шт;281;2 500 ₽;62%;—;948 ₽;929 ₽;30 336 ₽;2 816;5,0;Да;Нет
2024-12-15;30 шт;298;2 500 ₽;62%;—;948 ₽;929 ₽;28 440 ₽;2 809;5,0;Да;Нет
2024-12-14;40 шт;320;2 500 ₽;62%;—;948 ₽;929 ₽;37 920 ₽;2 802;5,0;Да;Нет
2024-12-13;55 шт;351;2 500 ₽;62%;—;948 ₽;929 ₽;52 140 ₽;2 795;5,0;Да;Нет
2024-12-12;29 шт;386;2 500 ₽;63%;—;924 ₽;924 ₽;26 796 ₽;2 780;5,0;Нет;Нет
2024-12-11;43 шт;408;2 500 ₽;62%;—;936 ₽;936 ₽;40 248 ₽;2 774;5,0;Да;Нет
2024-12-10;39 шт;447;2 500 ₽;63%;—;924 ₽;924 ₽;36 036 ₽;2 761;5,0;Да;Нет
2024-12-09;35 шт;475;2 500 ₽;63%;—;912 ₽;912 ₽;31 920 ₽;2 755;5,0;Да;Нет
2024-12-08;59 шт;499;2 500 ₽;63%;—;912 ₽;912 ₽;53 808 ₽;2 746;5,0;Да;Нет
2024-12-07;42 шт;541;2 500 ₽;64%;—;900 ₽;900 ₽;37 800 ₽;2 735;5,0;Да;Нет
2024-12-06;40 шт;567;2 500 ₽;64%;—;900 ₽;900 ₽;36 000 ₽;2 723;5,0;Да;Нет
2024-12-05;52 шт;597;2 500 ₽;63%;—;912 ₽;912 ₽;47 424 ₽;2 711;5,0;Да;Нет
2024-12-04;63 шт;627;2 500 ₽;63%;—;912 ₽;912 ₽;57 456 ₽;2 694;5,0;Да;Нет
2024-12-03;57 шт;671;2 500 ₽;63%;—;912 ₽;912 ₽;51 984 ₽;2 692;5,0;Нет;Нет
2024-12-02;48 шт;708;2 500 ₽;64%;—;900 ₽;900 ₽;43 200 ₽;2 681;5,0;Нет;Нет
2024-12-01;70 шт;742;2 500 ₽;64%;—;900 ₽;900 ₽;63 000 ₽;2 670;5,0;Да;Нет
2024-11-30;44 шт;798;2 500 ₽;63%;—;912 ₽;912 ₽;40 128 ₽;2 659;5,0;Да;Нет
2024-11-29;85 шт;825;2 500 ₽;64%;—;900 ₽;900 ₽;76 500 ₽;2 648;5,0;Да;Нет
2024-11-28;78 шт;893;1 100 ₽;28%;—;783 ₽;783 ₽;61 074 ₽;2 634;5,0;Да;Нет
2024-11-27;77 шт;961;1 100 ₽;28%;—;783 ₽;783 ₽;60 291 ₽;2 624;5,0;Да;Нет
2024-11-26;100 шт;1 033;1 100 ₽;27%;—;794 ₽;794 ₽;79 400 ₽;2 617;5,0;Да;Нет
2024-11-25;121 шт;1 128;1 100 ₽;28%;—;783 ₽;783 ₽;94 743 ₽;2 750;5,0;Да;Нет
2024-11-24;95 шт;1 248;1 100 ₽;28%;—;783 ₽;759 ₽;74 385 ₽;2 742;5,0;Да;Нет
2024-11-23;44 шт;1 341;1 100 ₽;25%;—;825 ₽;800 ₽;36 300 ₽;2 731;5,0;Нет;Да
2024-11-22;85 шт;327;1 100 ₽;30%;—;764 ₽;741 ₽;64 940 ₽;2 720;5,0;Да;Да
2024-11-21;110 шт;410;1 100 ₽;31%;—;755 ₽;732 ₽;83 050 ₽;2 710;5,0;Да;Да
2024-11-20;69 шт;526;1 100 ₽;31%;—;755 ₽;732 ₽;52 095 ₽;2 698;5,0;Да;Да
2024-11-19;8 шт;125;1 100 ₽;30%;—;764 ₽;741 ₽;6 112 ₽;2 692;5,0;Да;Да
2024-11-18;7 шт;123;1 100 ₽;31%;—;755 ₽;732 ₽;5 285 ₽;2 692;5,0;Да;Да
2024-11-17;8 шт;123;1 100 ₽;31%;—;755 ₽;732 ₽;6 040 ₽;2 684;5,0;Да;Да
2024-11-16;6 шт;127;1 100 ₽;30%;—;764 ₽;741 ₽;4 584 ₽;2 677;5,0;Да;Да
2024-11-15;23 шт;127;1 100 ₽;31%;—;755 ₽;732 ₽;17 365 ₽;2 671;5,0;Да;Да
2024-11-14;11 шт;142;1 100 ₽;31%;—;755 ₽;732 ₽;8 305 ₽;2 662;5,0;Да;Да
2024-11-13;20 шт;150;1 100 ₽;32%;—;745 ₽;722 ₽;14 900 ₽;2 655;5,0;Да;Да
2024-11-12;12 шт;160;1 100 ₽;30%;—;764 ₽;741 ₽;9 168 ₽;2 647;5,0;Да;Да
2024-11-11;26 шт;165;1 100 ₽;31%;—;755 ₽;732 ₽;19 630 ₽;2 637;5,0;Да;Да
2024-11-10;23 шт;187;1 100 ₽;31%;—;755 ₽;732 ₽;17 365 ₽;2 623;5,0;Да;Да
2024-11-09;14 шт;206;1 100 ₽;31%;—;755 ₽;732 ₽;10 570 ₽;2 621;5,0;Да;Да
2024-11-08;20 шт;212;1 100 ₽;31%;—;755 ₽;732 ₽;15 100 ₽;2 608;5,0;Да;Да
2024-11-07;12 шт;230;1 100 ₽;31%;—;755 ₽;732 ₽;9 060 ₽;2 589;5,0;Да;Да
2024-11-06;19 шт;237;1 100 ₽;31%;—;755 ₽;732 ₽;14 345 ₽;2 575;5,0;Да;Да
2024-11-05;30 шт;249;1 100 ₽;29%;—;774 ₽;750 ₽;23 220 ₽;2 561;5,0;Да;Да
2024-11-04;16 шт;272;1 100 ₽;29%;—;774 ₽;750 ₽;12 384 ₽;2 546;5,0;Да;Да
2024-11-03;10 шт;285;1 100 ₽;29%;—;774 ₽;750 ₽;7 740 ₽;2 539;5,0;Да;Да
2024-11-02;25 шт;291;1 100 ₽;29%;—;774 ₽;750 ₽;19 350 ₽;2 532;5,0;Да;Да
2024-11-01;20 шт;311;1 100 ₽;29%;—;774 ₽;750 ₽;15 480 ₽;2 527;5,0;Да;Да
2024-10-31;19 шт;325;1 100 ₽;29%;—;774 ₽;750 ₽;14 706 ₽;2 521;5,0;Да;Да
2024-10-30;8 шт;338;1 100 ₽;30%;—;764 ₽;741 ₽;6 112 ₽;2 179;5,0;Да;Да
2024-10-29;22 шт;345;1 100 ₽;32%;—;745 ₽;722 ₽;16 390 ₽;2 179;5,0;Да;Да
2024-10-28;13 шт;357;1 100 ₽;28%;—;784 ₽;760 ₽;10 192 ₽;2 179;5,0;Да;Да
2024-10-27;15 шт;362;1 100 ₽;28%;—;784 ₽;760 ₽;11 760 ₽;2 179;5,0;Да;Да
2024-10-26;16 шт;370;1 100 ₽;27%;—;801 ₽;776 ₽;12 816 ₽;2 179;5,0;Да;Да
2024-10-25;18 шт;379;1 100 ₽;27%;—;801 ₽;776 ₽;14 418 ₽;2 179;5,0;Да;Да
2024-10-24;22 шт;392;1 100 ₽;27%;—;801 ₽;776 ₽;17 622 ₽;2 179;5,0;Да;Да
2024-10-23;18 шт;408;1 100 ₽;27%;—;801 ₽;776 ₽;14 418 ₽;2 179;5,0;Да;Да
2024-10-22;20 шт;415;1 100 ₽;26%;—;811 ₽;786 ₽;16 220 ₽;2 179;5,0;Да;Да
2024-10-21;19 шт;425;1 100 ₽;26%;—;811 ₽;786 ₽;15 409 ₽;2 417;5,0;Да;Да
2024-10-20;20 шт;436;1 100 ₽;27%;—;801 ₽;776 ₽;16 020 ₽;2 414;5,0;Да;Да
2024-10-19;15 шт;445;1 100 ₽;27%;—;801 ₽;776 ₽;12 015 ₽;2 394;5,0;Да;Да
2024-10-18;17 шт;449;1 100 ₽;27%;—;801 ₽;776 ₽;13 617 ₽;2 388;5,0;Да;Да
2024-10-17;33 шт;462;1 100 ₽;28%;—;792 ₽;768 ₽;26 136 ₽;2 373;5,0;Да;Да
2024-10-16;22 шт;487;1 100 ₽;28%;—;792 ₽;768 ₽;17 424 ₽;2 355;5,0;Да;Да
2024-10-15;27 шт;496;1 100 ₽;28%;—;792 ₽;768 ₽;21 384 ₽;2 339;5,0;Да;Да
2024-10-14;27 шт;517;1 100 ₽;18%;—;902 ₽;0 ₽;24 354 ₽;2 328;5,0;Да;Нет
2024-10-13;29 шт;537;1 100 ₽;18%;—;902 ₽;0 ₽;26 158 ₽;2 317;5,0;Да;Нет
2024-10-12;29 шт;556;1 100 ₽;20%;—;880 ₽;0 ₽;25 520 ₽;2 304;5,0;Да;Нет
2024-10-11;29 шт;570;1 100 ₽;19%;—;891 ₽;0 ₽;25 839 ₽;2 291;5,0;Да;Нет
2024-10-10;37 шт;585;1 100 ₽;20%;—;880 ₽;0 ₽;32 560 ₽;2 291;5,0;Да;Нет
2024-10-09;31 шт;612;1 100 ₽;19%;—;891 ₽;0 ₽;27 621 ₽;2 273;5,0;Нет;Нет
2024-10-08;35 шт;634;1 100 ₽;18%;—;902 ₽;0 ₽;31 570 ₽;2 235;5,0;Нет;Нет
2024-10-07;50 шт;663;1 100 ₽;19%;—;891 ₽;0 ₽;44 550 ₽;2 235;5,0;Нет;Нет
2024-10-06;45 шт;706;1 100 ₽;19%;—;891 ₽;0 ₽;40 095 ₽;2 235;5,0;Нет;Нет
2024-10-05;49 шт;746;1 100 ₽;19%;—;891 ₽;0 ₽;43 659 ₽;2 223;5,0;Нет;Нет
2024-10-04;51 шт;783;1 100 ₽;20%;—;880 ₽;0 ₽;44 880 ₽;2 181;5,0;Нет;Нет
2024-10-03;44 шт;826;1 100 ₽;19%;—;891 ₽;0 ₽;39 204 ₽;2 181;5,0;Нет;Нет
2024-10-02;38 шт;860;1 100 ₽;20%;—;880 ₽;0 ₽;33 440 ₽;2 181;5,0;Нет;Нет
2024-10-01;54 шт;891;1 100 ₽;19%;—;891 ₽;0 ₽;48 114 ₽;2 179;5,0;Нет;Нет
2024-09-30;68 шт;936;1 100 ₽;20%;—;880 ₽;0 ₽;59 840 ₽;2 167;5,0;Нет;Нет
2024-09-29;67 шт;998;1 100 ₽;20%;—;880 ₽;0 ₽;58 960 ₽;2 161;5,0;Нет;Нет
2024-09-28;51 шт;1 060;1 100 ₽;19%;—;891 ₽;0 ₽;45 441 ₽;2 155;5,0;Нет;Нет
2024-09-27;60 шт;1 101;1 100 ₽;19%;—;891 ₽;0 ₽;53 460 ₽;2 151;5,0;Нет;Нет
2024-09-26;48 шт;1 155;1 100 ₽;19%;—;891 ₽;0 ₽;42 768 ₽;2 135;5,0;Нет;Да
2024-09-25;23 шт;1 197;1 100 ₽;21%;—;869 ₽;0 ₽;19 987 ₽;2 120;5,0;Нет;Да
2024-09-24;22 шт;314;1 100 ₽;18%;—;902 ₽;0 ₽;19 844 ₽;2 118;5,0;Нет;Да
2024-09-23;12 шт;320;1 100 ₽;18%;—;902 ₽;0 ₽;10 824 ₽;2 106;5,0;Нет;Да
2024-09-22;19 шт;321;1 100 ₽;18%;—;902 ₽;0 ₽;17 138 ₽;2 096;5,0;Нет;Да
2024-09-21;15 шт;324;1 100 ₽;18%;—;902 ₽;0 ₽;13 530 ₽;2 086;5,0;Нет;Да
2024-09-20;24 шт;330;1 100 ₽;18%;—;902 ₽;0 ₽;21 648 ₽;2 079;5,0;Нет;Да
2024-09-19;14 шт;339;1 100 ₽;18%;—;902 ₽;0 ₽;12 628 ₽;2 074;5,0;Нет;Да
2024-09-18;22 шт;341;1 100 ₽;18%;—;902 ₽;0 ₽;19 844 ₽;2 068;5,0;Нет;Да
2024-09-17;17 шт;350;1 100 ₽;18%;—;902 ₽;0 ₽;15 334 ₽;2 059;5,0;Нет;Да
2024-09-16;25 шт;354;1 100 ₽;18%;—;902 ₽;0 ₽;22 550 ₽;2 049;5,0;Нет;Да
;20 965 шт;;;;;;;18 652 362 ₽;;;;
;57 шт;;;;;;;50 963 ₽;;;;
;366 дней;;;;;;;;;;;
;57 шт;;;;;;;50 963 ₽;;;;
;;;;;;;;18 652 362 ₽;;;;
;;;;;;;;0 ₽;;;;
