Дата;Продажи, шт.;Остаток, шт.;Базовая цена, ₽;Скидка, %;СПП, %;Цена с СПП, ₽;Цена с WB Кошельком, ₽;Выручка, ₽;Отзывы, шт.;Рейтинг;Был в рекламе;Был в акции
2024-12-31;9 шт;137;2 385 ₽;74%;—;608 ₽;595 ₽;5 472 ₽;962;5,0;Нет;Нет
2024-10-28;16 шт;623;2 294 ₽;74%;—;578 ₽;560 ₽;9 248 ₽;342;5,0;Нет;Нет
2025-01-01;20 шт;117;2 385 ₽;74%;—;608 ₽;595 ₽;12 160 ₽;971;5,0;Нет;Нет
2025-01-02;32 шт;85;2 385 ₽;74%;—;608 ₽;595 ₽;19 456 ₽;986;5,0;Нет;Нет
2024-10-30;16 шт;597;2 294 ₽;74%;—;578 ₽;560 ₽;9 248 ₽;342;5,0;Нет;Нет
2025-01-03;41 шт;44;2 385 ₽;74%;—;608 ₽;595 ₽;24 928 ₽;997;5,0;Нет;Нет
2024-10-31;21 шт;576;2 294 ₽;74%;—;578 ₽;560 ₽;12 138 ₽;405;5,0;Нет;Нет
2024-11-01;14 шт;562;2 294 ₽;74%;—;578 ₽;560 ₽;8 092 ₽;405;5,0;Нет;Нет
2024-11-02;15 шт;547;2 294 ₽;74%;—;578 ₽;560 ₽;8 670 ₽;412;5,0;Нет;Нет
2024-11-04;5 шт;531;2 294 ₽;74%;—;578 ₽;560 ₽;2 890 ₽;416;5,0;Нет;Нет
2025-07-19;7 шт;134;2 585 ₽;75%;—;670 ₽;656 ₽;4 706 ₽;936;5,0;Да;Нет
2025-01-08;0 шт;0;2 385 ₽;75%;—;587 ₽;575 ₽;0 ₽;1 067;5,0;Нет;Нет
2025-01-09;0 шт;0;2 385 ₽;75%;—;587 ₽;575 ₽;0 ₽;1 083;5,0;Нет;Нет
2025-01-10;0 шт;0;2 385 ₽;75%;—;587 ₽;575 ₽;0 ₽;1 094;5,0;Нет;Нет
2024-11-07;13 шт;491;2 294 ₽;75%;—;571 ₽;553 ₽;7 423 ₽;431;5,0;Нет;Нет
2025-01-11;0 шт;0;2 385 ₽;75%;—;587 ₽;575 ₽;0 ₽;1 106;5,0;Нет;Нет
2025-01-12;0 шт;0;2 385 ₽;75%;—;587 ₽;575 ₽;0 ₽;1 114;5,0;Нет;Нет
2025-01-13;0 шт;0;2 385 ₽;75%;—;587 ₽;575 ₽;0 ₽;1 128;5,0;Нет;Нет
2025-01-14;0 шт;0;2 385 ₽;75%;—;587 ₽;575 ₽;0 ₽;1 136;5,0;Нет;Нет
2025-01-15;0 шт;0;2 385 ₽;75%;—;587 ₽;575 ₽;0 ₽;1 141;5,0;Нет;Нет
2025-01-16;0 шт;0;2 385 ₽;75%;—;587 ₽;575 ₽;0 ₽;1 145;5,0;Нет;Нет
2025-01-17;0 шт;0;2 385 ₽;75%;—;587 ₽;575 ₽;0 ₽;1 156;5,0;Нет;Нет
2025-07-30;23 шт;440;2 585 ₽;75%;—;653 ₽;639 ₽;15 066 ₽;949;5,0;Да;Нет
2025-08-03;15 шт;377;2 585 ₽;75%;—;653 ₽;632 ₽;9 795 ₽;953;5,0;Да;Нет
2025-08-04;23 шт;354;2 585 ₽;75%;—;653 ₽;623 ₽;15 019 ₽;954;5,0;Да;Нет
2025-01-27;0 шт;0;2 585 ₽;75%;—;643 ₽;630 ₽;0 ₽;1 231;5,0;Нет;Нет
2024-09-21;18 шт;548;2 037 ₽;75%;—;496 ₽;0 ₽;8 928 ₽;245;5,0;Нет;Да
2025-01-28;0 шт;0;2 585 ₽;75%;—;643 ₽;630 ₽;0 ₽;1 238;5,0;Нет;Нет
2024-09-22;24 шт;524;2 037 ₽;75%;—;496 ₽;0 ₽;11 904 ₽;250;5,0;Нет;Нет
2025-08-09;13 шт;230;2 585 ₽;75%;—;653 ₽;615 ₽;8 489 ₽;963;5,0;Да;Да
2025-08-14;13 шт;366;2 585 ₽;75%;—;653 ₽;607 ₽;8 489 ₽;974;5,0;Нет;Да
2024-12-05;41 шт;385;2 345 ₽;75%;—;569 ₽;569 ₽;23 329 ₽;668;5,0;Нет;Нет
2025-08-19;18 шт;319;2 585 ₽;75%;—;659 ₽;645 ₽;11 654 ₽;980;5,0;Нет;Да
2024-12-06;37 шт;976;2 345 ₽;75%;—;569 ₽;569 ₽;21 053 ₽;682;5,0;Нет;Нет
2024-10-03;23 шт;355;2 037 ₽;75%;—;502 ₽;0 ₽;11 546 ₽;278;5,0;Нет;Да
2025-08-20;22 шт;305;2 585 ₽;75%;—;666 ₽;652 ₽;14 533 ₽;982;5,0;Нет;Да
2024-12-07;44 шт;932;2 345 ₽;75%;—;569 ₽;569 ₽;25 036 ₽;689;5,0;Нет;Нет
2024-12-08;44 шт;888;2 345 ₽;75%;—;569 ₽;569 ₽;25 036 ₽;690;5,0;Нет;Нет
2024-12-09;57 шт;831;2 345 ₽;75%;—;569 ₽;569 ₽;32 433 ₽;697;5,0;Нет;Нет
2024-12-10;55 шт;776;2 345 ₽;75%;—;583 ₽;583 ₽;32 065 ₽;699;5,0;Нет;Нет
2024-12-11;48 шт;728;2 345 ₽;75%;—;583 ₽;583 ₽;27 984 ₽;715;5,0;Нет;Нет
2024-12-12;42 шт;686;2 345 ₽;75%;—;583 ₽;583 ₽;24 486 ₽;729;5,0;Нет;Нет
2024-10-11;18 шт;560;2 105 ₽;75%;—;512 ₽;0 ₽;9 216 ₽;278;5,0;Нет;Да
2024-10-12;29 шт;747;2 105 ₽;75%;—;506 ₽;0 ₽;14 674 ₽;278;5,0;Нет;Да
2024-10-13;19 шт;728;2 105 ₽;75%;—;512 ₽;0 ₽;9 728 ₽;325;5,0;Нет;Да
2024-12-17;87 шт;790;2 345 ₽;75%;—;583 ₽;571 ₽;50 721 ₽;785;5,0;Нет;Нет
2025-06-30;17 шт;343;2 585 ₽;75%;—;653 ₽;639 ₽;11 013 ₽;916;5,0;Да;Да
2025-07-01;10 шт;333;2 585 ₽;75%;—;661 ₽;647 ₽;6 655 ₽;918;5,0;Да;Да
2025-07-02;9 шт;324;2 585 ₽;75%;—;653 ₽;639 ₽;5 943 ₽;919;5,0;Да;Да
2024-12-26;85 шт;319;2 385 ₽;75%;—;587 ₽;575 ₽;49 895 ₽;867;5,0;Нет;Да
2025-07-11;8 шт;207;2 585 ₽;75%;—;653 ₽;639 ₽;5 232 ₽;924;5,0;Да;Нет
2024-10-29;10 шт;613;2 294 ₽;75%;—;564 ₽;547 ₽;5 640 ₽;342;5,0;Нет;Нет
2025-07-13;11 шт;178;2 585 ₽;75%;—;653 ₽;639 ₽;7 183 ₽;926;5,0;Да;Нет
2025-01-04;44 шт;0;2 385 ₽;75%;—;587 ₽;575 ₽;25 828 ₽;1 011;5,0;Нет;Нет
2025-01-05;0 шт;0;2 385 ₽;75%;—;587 ₽;575 ₽;0 ₽;1 019;5,0;Нет;Нет
2025-07-17;12 шт;146;2 585 ₽;75%;—;670 ₽;656 ₽;7 753 ₽;932;5,0;Да;Нет
2025-01-06;0 шт;0;2 385 ₽;75%;—;587 ₽;575 ₽;0 ₽;1 036;5,0;Нет;Нет
2024-11-03;11 шт;536;2 294 ₽;75%;—;571 ₽;553 ₽;6 281 ₽;415;5,0;Нет;Нет
2025-07-18;5 шт;141;2 585 ₽;75%;—;661 ₽;647 ₽;3 364 ₽;935;5,0;Да;Нет
2025-01-07;0 шт;0;2 385 ₽;75%;—;587 ₽;575 ₽;0 ₽;1 052;5,0;Нет;Нет
2025-07-25;14 шт;82;2 585 ₽;76%;—;645 ₽;632 ₽;8 966 ₽;944;5,0;Да;Нет
2025-07-26;11 шт;71;2 585 ₽;76%;—;645 ₽;632 ₽;7 267 ₽;946;5,0;Да;Нет
2025-07-27;7 шт;493;2 585 ₽;76%;—;645 ₽;632 ₽;4 645 ₽;946;5,0;Да;Нет
2025-07-29;20 шт;463;2 585 ₽;76%;—;636 ₽;623 ₽;12 993 ₽;947;5,0;Да;Нет
2025-07-31;16 шт;424;2 585 ₽;76%;—;628 ₽;615 ₽;10 219 ₽;949;5,0;Да;Нет
2025-08-01;17 шт;407;2 585 ₽;76%;—;628 ₽;615 ₽;11 109 ₽;949;5,0;Да;Нет
2025-08-02;15 шт;392;2 585 ₽;76%;—;636 ₽;623 ₽;9 795 ₽;951;5,0;Да;Нет
2024-09-16;26 шт;685;2 037 ₽;76%;—;479 ₽;0 ₽;12 454 ₽;222;5,0;Нет;Да
2024-09-17;40 шт;645;2 037 ₽;76%;—;479 ₽;0 ₽;19 160 ₽;226;5,0;Нет;Да
2024-11-22;60 шт;0;2 345 ₽;76%;—;544 ₽;527 ₽;32 640 ₽;552;5,0;Нет;Нет
2025-08-10;12 шт;218;2 585 ₽;76%;—;635 ₽;622 ₽;7 836 ₽;966;5,0;Нет;Да
2025-08-11;18 шт;290;2 585 ₽;76%;—;635 ₽;622 ₽;11 754 ₽;966;5,0;Нет;Да
2025-08-12;20 шт;270;2 585 ₽;76%;—;643 ₽;630 ₽;13 060 ₽;970;5,0;Нет;Да
2025-08-16;13 шт;358;2 585 ₽;76%;—;628 ₽;615 ₽;8 140 ₽;975;5,0;Нет;Да
2025-08-17;13 шт;345;2 585 ₽;76%;—;628 ₽;615 ₽;8 164 ₽;975;5,0;Нет;Да
2025-08-18;18 шт;337;2 585 ₽;76%;—;635 ₽;622 ₽;11 311 ₽;977;5,0;Нет;Да
2025-08-21;13 шт;292;2 580 ₽;76%;—;643 ₽;630 ₽;8 382 ₽;982;5,0;Нет;Да
2025-08-22;18 шт;274;2 580 ₽;76%;—;643 ₽;630 ₽;11 574 ₽;984;5,0;Да;Да
2025-08-23;20 шт;254;2 580 ₽;76%;—;643 ₽;630 ₽;12 860 ₽;986;5,0;Да;Да
2025-08-24;19 шт;235;2 580 ₽;76%;—;643 ₽;630 ₽;12 217 ₽;986;5,0;Да;Да
2025-08-25;21 шт;214;2 680 ₽;76%;—;668 ₽;654 ₽;13 903 ₽;988;5,0;Да;Да
2025-08-26;27 шт;187;2 680 ₽;76%;—;668 ₽;654 ₽;18 036 ₽;990;5,0;Да;Да
2025-08-31;20 шт;605;2 680 ₽;76%;—;660 ₽;646 ₽;12 459 ₽;1 004;5,0;Нет;Да
2025-09-01;25 шт;551;2 680 ₽;76%;—;652 ₽;638 ₽;16 380 ₽;1 006;5,0;Да;Да
2025-09-02;15 шт;536;2 680 ₽;76%;—;652 ₽;638 ₽;9 780 ₽;1 012;5,0;Да;Да
2025-07-03;6 шт;318;2 585 ₽;76%;—;645 ₽;632 ₽;3 944 ₽;919;5,0;Да;Да
2025-07-04;7 шт;311;2 585 ₽;76%;—;636 ₽;623 ₽;4 505 ₽;919;5,0;Да;Да
2025-07-05;16 шт;295;2 585 ₽;76%;—;645 ₽;632 ₽;10 228 ₽;919;5,0;Да;Да
2025-07-06;16 шт;279;2 585 ₽;76%;—;636 ₽;623 ₽;10 160 ₽;919;5,0;Да;Да
2025-07-07;22 шт;257;2 585 ₽;76%;—;628 ₽;615 ₽;14 077 ₽;920;5,0;Да;Да
2025-07-08;14 шт;243;2 585 ₽;76%;—;628 ₽;615 ₽;8 917 ₽;920;5,0;Да;Нет
2025-07-09;14 шт;229;2 585 ₽;76%;—;645 ₽;632 ₽;9 053 ₽;920;5,0;Да;Нет
2025-07-10;14 шт;215;2 585 ₽;76%;—;636 ₽;623 ₽;9 017 ₽;923;5,0;Да;Нет
2025-07-12;18 шт;189;2 585 ₽;76%;—;645 ₽;632 ₽;11 682 ₽;925;5,0;Да;Нет
2025-07-14;7 шт;171;2 585 ₽;76%;—;645 ₽;632 ₽;4 571 ₽;928;5,0;Да;Нет
2025-07-16;6 шт;158;2 585 ₽;76%;—;628 ₽;615 ₽;3 826 ₽;932;5,0;Да;Нет
2025-07-24;11 шт;96;2 585 ₽;77%;—;620 ₽;607 ₽;7 000 ₽;944;5,0;Да;Нет
2024-11-13;63 шт;424;2 345 ₽;77%;—;519 ₽;503 ₽;32 697 ₽;467;5,0;Нет;Да
2025-07-28;11 шт;482;2 585 ₽;77%;—;620 ₽;607 ₽;6 944 ₽;946;5,0;Да;Нет
2024-11-14;46 шт;378;2 345 ₽;77%;—;531 ₽;515 ₽;24 426 ₽;474;5,0;Нет;Нет
2024-11-15;35 шт;343;2 345 ₽;77%;—;525 ₽;509 ₽;18 375 ₽;481;5,0;Нет;Нет
2024-11-16;30 шт;313;2 345 ₽;77%;—;531 ₽;515 ₽;15 930 ₽;492;5,0;Нет;Нет
2024-11-17;31 шт;282;2 345 ₽;77%;—;531 ₽;515 ₽;16 461 ₽;502;5,0;Нет;Нет
2024-11-18;45 шт;237;2 345 ₽;77%;—;525 ₽;509 ₽;23 625 ₽;511;5,0;Нет;Нет
2024-11-19;40 шт;197;2 345 ₽;77%;—;531 ₽;515 ₽;21 240 ₽;521;5,0;Нет;Нет
2024-11-20;46 шт;151;2 345 ₽;77%;—;525 ₽;509 ₽;24 150 ₽;529;5,0;Нет;Нет
2025-08-05;26 шт;328;2 585 ₽;77%;—;620 ₽;607 ₽;16 978 ₽;954;5,0;Да;Да
2025-08-06;38 шт;290;2 585 ₽;77%;—;604 ₽;591 ₽;24 814 ₽;955;5,0;Да;Да
2024-09-20;38 шт;566;2 037 ₽;77%;—;461 ₽;0 ₽;17 518 ₽;240;5,0;Нет;Да
2025-08-07;27 шт;263;2 585 ₽;77%;—;620 ₽;607 ₽;17 631 ₽;958;5,0;Да;Да
2025-08-08;20 шт;243;2 585 ₽;77%;—;620 ₽;607 ₽;13 060 ₽;960;5,0;Да;Да
2024-11-25;40 шт;176;2 345 ₽;77%;—;531 ₽;531 ₽;21 240 ₽;582;5,0;Нет;Нет
2024-11-26;48 шт;128;2 345 ₽;77%;—;531 ₽;531 ₽;25 488 ₽;589;5,0;Нет;Нет
2025-08-13;18 шт;380;2 585 ₽;77%;—;620 ₽;607 ₽;11 754 ₽;973;5,0;Нет;Да
2025-08-15;12 шт;371;2 585 ₽;77%;—;620 ₽;607 ₽;7 524 ₽;975;5,0;Нет;Да
2024-12-02;25 шт;513;2 345 ₽;77%;—;531 ₽;531 ₽;13 275 ₽;642;5,0;Нет;Нет
2024-12-03;46 шт;467;2 345 ₽;77%;—;531 ₽;531 ₽;24 426 ₽;649;5,0;Нет;Нет
2024-12-04;41 шт;426;2 345 ₽;77%;—;531 ₽;531 ₽;21 771 ₽;652;5,0;Нет;Нет
2025-08-27;16 шт;675;2 680 ₽;77%;—;621 ₽;608 ₽;10 453 ₽;995;5,0;Да;Да
2025-08-28;18 шт;657;2 680 ₽;77%;—;621 ₽;608 ₽;11 178 ₽;998;5,0;Нет;Да
2025-08-29;13 шт;644;2 680 ₽;77%;—;621 ₽;608 ₽;8 151 ₽;1 000;5,0;Нет;Да
2025-08-30;19 шт;625;2 680 ₽;77%;—;621 ₽;608 ₽;11 799 ₽;1 003;5,0;Нет;Да
2025-01-25;92 шт;7;2 585 ₽;78%;—;549 ₽;538 ₽;50 508 ₽;1 216;5,0;Нет;Да
2025-01-26;7 шт;0;2 585 ₽;78%;—;549 ₽;538 ₽;3 843 ₽;1 226;5,0;Нет;Нет
2025-09-04;25 шт;526;2 680 ₽;78%;—;598 ₽;586 ₽;16 245 ₽;1 018;5,0;Да;Нет
2025-09-05;20 шт;506;2 680 ₽;78%;—;590 ₽;578 ₽;12 083 ₽;1 021;5,0;Да;Да
2025-09-09;7 шт;100;2 680 ₽;78%;—;598 ₽;586 ₽;4 074 ₽;1 031;5,0;Да;Да
2024-11-11;62 шт;603;2 345 ₽;79%;—;472 ₽;457 ₽;29 264 ₽;455;5,0;Нет;Нет
2024-11-12;110 шт;487;2 345 ₽;79%;—;472 ₽;457 ₽;51 920 ₽;458;5,0;Нет;Да
2024-11-27;114 шт;14;2 345 ₽;79%;—;474 ₽;474 ₽;54 036 ₽;595;5,0;Нет;Нет
2025-09-06;20 шт;486;2 680 ₽;79%;—;575 ₽;563 ₽;11 725 ₽;1 022;5,0;Нет;Да
2025-09-07;11 шт;475;2 680 ₽;79%;—;575 ₽;563 ₽;6 325 ₽;1 024;5,0;Нет;Да
2025-09-08;11 шт;166;2 680 ₽;79%;—;575 ₽;563 ₽;6 325 ₽;1 027;5,0;Да;Да
2024-11-21;87 шт;38;2 345 ₽;80%;—;447 ₽;433 ₽;38 889 ₽;543;5,0;Нет;Да
2025-09-10;23 шт;412;2 680 ₽;80%;—;544 ₽;533 ₽;12 512 ₽;1 031;5,0;Да;Да
2025-09-11;19 шт;394;2 680 ₽;80%;—;544 ₽;533 ₽;10 336 ₽;1 033;5,0;Да;Да
2025-09-12;18 шт;376;2 680 ₽;80%;—;544 ₽;533 ₽;9 792 ₽;1 035;5,0;Да;Да
2025-09-13;15 шт;361;2 680 ₽;80%;—;544 ₽;533 ₽;8 160 ₽;1 036;5,0;Да;Да
2025-09-14;27 шт;336;2 680 ₽;80%;—;544 ₽;533 ₽;14 688 ₽;1 039;5,0;Да;Да
2025-09-15;22 шт;314;2 680 ₽;80%;—;544 ₽;533 ₽;11 968 ₽;1 042;5,0;Да;Да
2025-09-16;19 шт;296;2 680 ₽;80%;—;544 ₽;533 ₽;10 336 ₽;1 044;5,0;Да;Да
;5 277 шт;;;;;;;3 053 505 ₽;;;;
;14 шт;;;;;;;8 343 ₽;;;;
;200 дней;;;;;;;;;;;
;26 шт;;;;;;;14 890 ₽;;;;
;;;;;;;;5 587 914 ₽;;;;
;;;;;;;;2 534 409 ₽;;;;
