Дата;Продажи, шт.;Остаток, шт.;Базовая цена, ₽;Скидка, %;СПП, %;Цена с СПП, ₽;Цена с WB Кошельком, ₽;Выручка, ₽;Отзывы, шт.;Рейтинг;Был в рекламе;Был в акции
2025-02-03;6 шт;278;2 200 ₽;59%;—;886 ₽;868 ₽;5 316 ₽;784;5,0;Да;Да
2025-02-02;2 шт;283;2 200 ₽;58%;—;909 ₽;890 ₽;1 818 ₽;771;5,0;Нет;Да
2025-02-01;3 шт;282;2 200 ₽;59%;—;897 ₽;879 ₽;2 691 ₽;770;5,0;Нет;Да
2025-01-31;2 шт;283;2 200 ₽;59%;—;897 ₽;879 ₽;1 794 ₽;770;5,0;Нет;Да
2025-01-30;7 шт;284;2 200 ₽;59%;—;886 ₽;868 ₽;6 202 ₽;768;5,0;Нет;Нет
2025-01-29;0 шт;291;2 200 ₽;58%;—;919 ₽;900 ₽;0 ₽;765;5,0;Нет;Нет
2025-01-28;2 шт;288;2 200 ₽;57%;—;943 ₽;924 ₽;1 886 ₽;764;5,0;Нет;Нет
2025-01-27;5 шт;285;2 200 ₽;57%;—;931 ₽;912 ₽;4 655 ₽;760;5,0;Нет;Нет
2025-01-26;1 шт;279;2 200 ₽;57%;—;943 ₽;924 ₽;943 ₽;752;5,0;Нет;Нет
2025-01-25;0 шт;280;2 200 ₽;56%;—;955 ₽;935 ₽;0 ₽;752;5,0;Нет;Нет
2025-01-24;4 шт;279;2 200 ₽;57%;—;943 ₽;924 ₽;3 772 ₽;750;5,0;Нет;Нет
2025-01-23;5 шт;279;2 200 ₽;58%;—;919 ₽;900 ₽;4 595 ₽;749;5,0;Нет;Нет
2025-01-22;1 шт;283;2 200 ₽;58%;—;907 ₽;907 ₽;907 ₽;748;5,0;Нет;Нет
2025-01-21;4 шт;280;2 200 ₽;56%;—;955 ₽;935 ₽;3 820 ₽;741;5,0;Нет;Нет
2025-01-20;6 шт;278;2 200 ₽;56%;—;955 ₽;935 ₽;5 730 ₽;734;5,0;Нет;Нет
2025-01-19;4 шт;282;2 200 ₽;56%;—;955 ₽;935 ₽;3 820 ₽;733;5,0;Нет;Нет
2025-01-18;8 шт;283;2 200 ₽;56%;—;955 ₽;935 ₽;7 640 ₽;727;5,0;Нет;Нет
2025-01-17;5 шт;290;2 200 ₽;56%;—;955 ₽;935 ₽;4 775 ₽;726;5,0;Нет;Нет
2025-01-16;10 шт;285;2 200 ₽;56%;—;955 ₽;935 ₽;9 550 ₽;721;5,0;Нет;Да
2025-01-15;11 шт;294;2 200 ₽;62%;—;816 ₽;799 ₽;8 976 ₽;713;5,0;Нет;Да
2025-01-14;6 шт;300;2 200 ₽;62%;—;816 ₽;799 ₽;4 896 ₽;708;5,0;Нет;Нет
2025-01-13;4 шт;304;2 200 ₽;56%;—;955 ₽;935 ₽;3 820 ₽;706;5,0;Нет;Нет
2025-01-12;4 шт;306;2 200 ₽;56%;—;955 ₽;935 ₽;3 820 ₽;700;5,0;Нет;Нет
2025-01-11;1 шт;192;2 200 ₽;56%;—;955 ₽;935 ₽;955 ₽;697;5,0;Нет;Нет
2025-01-10;2 шт;162;2 200 ₽;56%;—;955 ₽;935 ₽;1 910 ₽;694;5,0;Нет;Нет
2025-01-09;7 шт;100;2 200 ₽;56%;—;955 ₽;935 ₽;6 685 ₽;687;5,0;Нет;Нет
2025-01-08;9 шт;103;2 200 ₽;56%;—;955 ₽;935 ₽;8 595 ₽;685;5,0;Нет;Нет
2025-01-07;5 шт;109;2 200 ₽;56%;—;955 ₽;935 ₽;4 775 ₽;680;5,0;Нет;Нет
2025-01-06;2 шт;111;2 200 ₽;56%;—;955 ₽;935 ₽;1 910 ₽;674;5,0;Нет;Нет
2025-01-05;11 шт;108;2 200 ₽;56%;—;955 ₽;935 ₽;10 505 ₽;670;5,0;Нет;Да
2025-01-04;9 шт;115;2 200 ₽;63%;—;799 ₽;783 ₽;7 191 ₽;662;5,0;Нет;Нет
2025-01-03;8 шт;118;2 200 ₽;59%;—;886 ₽;868 ₽;7 088 ₽;658;5,0;Нет;Да
2025-01-02;14 шт;124;2 200 ₽;59%;—;886 ₽;868 ₽;12 404 ₽;653;5,0;Нет;Да
2025-01-01;5 шт;134;2 200 ₽;59%;—;886 ₽;868 ₽;4 430 ₽;652;5,0;Нет;Да
2024-12-31;4 шт;138;2 200 ₽;59%;—;886 ₽;868 ₽;3 544 ₽;650;5,0;Нет;Да
2024-12-30;10 шт;135;2 200 ₽;59%;—;886 ₽;868 ₽;8 860 ₽;645;5,0;Нет;Да
2024-12-29;9 шт;142;2 200 ₽;59%;—;886 ₽;868 ₽;7 974 ₽;638;5,0;Нет;Да
2024-12-28;12 шт;120;2 200 ₽;59%;—;886 ₽;868 ₽;10 632 ₽;634;5,0;Нет;Да
2024-12-27;16 шт;127;2 200 ₽;59%;—;886 ₽;868 ₽;14 176 ₽;626;5,0;Нет;Да
2024-12-26;9 шт;140;2 200 ₽;59%;—;886 ₽;868 ₽;7 974 ₽;622;5,0;Нет;Да
2024-12-25;26 шт;145;2 200 ₽;59%;—;886 ₽;868 ₽;23 036 ₽;616;5,0;Нет;Да
2024-12-24;26 шт;168;2 200 ₽;59%;—;886 ₽;868 ₽;23 036 ₽;614;5,0;Нет;Да
2024-12-23;14 шт;190;2 200 ₽;59%;—;886 ₽;868 ₽;12 404 ₽;609;5,0;Нет;Да
2024-12-22;21 шт;203;2 200 ₽;59%;—;886 ₽;868 ₽;18 606 ₽;606;5,0;Нет;Да
2024-12-21;12 шт;222;2 200 ₽;59%;—;886 ₽;868 ₽;10 632 ₽;604;5,0;Нет;Да
2024-12-20;12 шт;233;2 200 ₽;56%;—;955 ₽;935 ₽;11 460 ₽;601;5,0;Нет;Нет
2024-12-19;14 шт;244;2 200 ₽;56%;—;955 ₽;935 ₽;13 370 ₽;597;5,0;Нет;Нет
2024-12-18;10 шт;255;2 200 ₽;56%;—;955 ₽;935 ₽;9 550 ₽;597;5,0;Нет;Нет
2024-12-17;8 шт;261;2 200 ₽;56%;—;955 ₽;935 ₽;7 640 ₽;595;5,0;Нет;Нет
2024-12-16;7 шт;265;2 200 ₽;56%;—;955 ₽;935 ₽;6 685 ₽;592;5,0;Нет;Нет
2024-12-15;9 шт;271;2 200 ₽;57%;—;938 ₽;919 ₽;8 442 ₽;585;5,0;Нет;Нет
2024-12-14;8 шт;278;2 200 ₽;57%;—;938 ₽;919 ₽;7 504 ₽;581;5,0;Нет;Нет
2024-12-13;8 шт;207;2 200 ₽;59%;—;892 ₽;874 ₽;7 136 ₽;579;5,0;Нет;Да
2024-12-12;1 шт;215;2 200 ₽;58%;—;914 ₽;914 ₽;914 ₽;578;5,0;Нет;Нет
2024-12-11;3 шт;216;2 200 ₽;58%;—;914 ₽;914 ₽;2 742 ₽;576;5,0;Нет;Нет
2024-12-10;3 шт;219;2 200 ₽;58%;—;914 ₽;914 ₽;2 742 ₽;575;5,0;Нет;Нет
2024-12-09;15 шт;221;2 200 ₽;59%;—;902 ₽;902 ₽;13 530 ₽;571;5,0;Нет;Да
2024-12-08;5 шт;234;2 200 ₽;58%;—;907 ₽;907 ₽;4 535 ₽;568;5,0;Нет;Нет
2024-12-07;1 шт;239;2 200 ₽;59%;—;895 ₽;895 ₽;895 ₽;564;5,0;Нет;Нет
2024-12-06;3 шт;236;2 200 ₽;59%;—;895 ₽;895 ₽;2 685 ₽;561;5,0;Нет;Нет
2024-12-05;2 шт;238;2 200 ₽;58%;—;919 ₽;919 ₽;1 838 ₽;560;5,0;Да;Да
2024-12-04;4 шт;240;2 200 ₽;58%;—;919 ₽;919 ₽;3 676 ₽;558;5,0;Да;Нет
2024-12-03;5 шт;241;2 200 ₽;58%;—;907 ₽;907 ₽;4 535 ₽;557;5,0;Да;Нет
2024-12-02;2 шт;244;2 200 ₽;59%;—;895 ₽;895 ₽;1 790 ₽;569;5,0;Нет;Нет
2024-12-01;2 шт;246;2 200 ₽;58%;—;907 ₽;907 ₽;1 814 ₽;567;5,0;Нет;Нет
2024-11-30;2 шт;247;2 200 ₽;58%;—;907 ₽;907 ₽;1 814 ₽;566;5,0;Нет;Нет
2024-11-29;1 шт;246;2 200 ₽;58%;—;907 ₽;907 ₽;907 ₽;566;5,0;Нет;Да
2024-11-28;7 шт;242;2 200 ₽;62%;—;825 ₽;825 ₽;5 775 ₽;565;5,0;Нет;Да
2024-11-27;13 шт;244;2 200 ₽;62%;—;825 ₽;825 ₽;10 725 ₽;565;5,0;Да;Нет
2024-11-26;8 шт;253;2 200 ₽;59%;—;895 ₽;895 ₽;7 160 ₽;563;5,0;Нет;Нет
2024-11-25;2 шт;260;2 200 ₽;59%;—;895 ₽;868 ₽;1 790 ₽;561;5,0;Нет;Нет
2024-11-24;1 шт;262;2 200 ₽;58%;—;919 ₽;891 ₽;919 ₽;558;5,0;Нет;Нет
2024-11-23;3 шт;179;2 200 ₽;56%;—;955 ₽;926 ₽;2 865 ₽;558;5,0;Нет;Нет
2024-11-22;7 шт;181;2 200 ₽;56%;—;955 ₽;926 ₽;6 685 ₽;558;5,0;Нет;Нет
2024-11-21;8 шт;181;2 200 ₽;57%;—;943 ₽;914 ₽;7 544 ₽;558;5,0;Нет;Да
2024-11-20;5 шт;188;2 200 ₽;57%;—;943 ₽;914 ₽;4 715 ₽;556;5,0;Нет;Нет
2024-11-19;8 шт;190;2 200 ₽;56%;—;955 ₽;926 ₽;7 640 ₽;556;5,0;Нет;Нет
2024-11-18;6 шт;193;2 200 ₽;57%;—;943 ₽;914 ₽;5 658 ₽;550;5,0;Нет;Нет
2024-11-17;11 шт;196;2 200 ₽;57%;—;943 ₽;914 ₽;10 373 ₽;543;5,0;Нет;Нет
2024-11-16;10 шт;203;2 200 ₽;56%;—;955 ₽;926 ₽;9 550 ₽;539;5,0;Да;Нет
2024-11-15;9 шт;212;2 200 ₽;48%;—;1 125 ₽;1 091 ₽;10 125 ₽;537;5,0;Да;Нет
2024-11-14;7 шт;218;1 450 ₽;34%;—;943 ₽;914 ₽;6 601 ₽;532;5,0;Нет;Нет
2024-11-13;4 шт;130;1 450 ₽;20%;—;1 146 ₽;1 111 ₽;4 584 ₽;532;5,0;Нет;Нет
2024-11-12;1 шт;131;1 450 ₽;20%;—;1 146 ₽;1 111 ₽;1 146 ₽;531;5,0;Нет;Нет
2024-11-11;1 шт;129;1 450 ₽;20%;—;1 146 ₽;1 111 ₽;1 146 ₽;526;5,0;Нет;Нет
2024-11-10;3 шт;128;1 450 ₽;19%;—;1 170 ₽;1 134 ₽;3 510 ₽;525;5,0;Нет;Нет
2024-11-09;4 шт;127;1 450 ₽;19%;—;1 170 ₽;1 134 ₽;4 680 ₽;525;5,0;Да;Нет
2024-11-08;1 шт;129;1 450 ₽;19%;—;1 170 ₽;1 134 ₽;1 170 ₽;525;5,0;Да;Нет
2024-11-07;1 шт;129;1 450 ₽;20%;—;1 146 ₽;1 111 ₽;1 146 ₽;517;5,0;Нет;Нет
2024-11-06;1 шт;125;1 450 ₽;18%;—;1 183 ₽;1 147 ₽;1 183 ₽;515;5,0;Нет;Нет
2024-11-05;3 шт;123;1 450 ₽;19%;—;1 170 ₽;1 134 ₽;3 510 ₽;514;5,0;Нет;Нет
2024-11-04;0 шт;126;1 450 ₽;19%;—;1 170 ₽;1 134 ₽;0 ₽;510;5,0;Нет;Нет
2024-11-03;2 шт;123;1 450 ₽;19%;—;1 170 ₽;1 134 ₽;2 340 ₽;508;5,0;Да;Нет
2024-11-02;5 шт;121;1 450 ₽;19%;—;1 170 ₽;1 134 ₽;5 850 ₽;505;5,0;Да;Нет
2024-11-01;5 шт;123;1 450 ₽;22%;—;1 129 ₽;1 095 ₽;5 645 ₽;503;5,0;Да;Нет
2024-10-31;2 шт;128;1 450 ₽;36%;—;927 ₽;899 ₽;1 854 ₽;493;5,0;Нет;Нет
2024-10-30;3 шт;126;1 450 ₽;36%;—;915 ₽;887 ₽;2 745 ₽;432;5,0;Нет;Нет
2024-10-29;3 шт;128;1 450 ₽;32%;—;986 ₽;956 ₽;2 958 ₽;432;5,0;Нет;Нет
2024-10-28;10 шт;127;1 450 ₽;33%;—;963 ₽;934 ₽;9 630 ₽;432;5,0;Нет;Нет
2024-10-27;20 шт;128;1 450 ₽;33%;—;963 ₽;934 ₽;19 260 ₽;432;5,0;Нет;Да
2024-10-26;7 шт;146;1 450 ₽;34%;—;951 ₽;922 ₽;6 657 ₽;432;5,0;Нет;Нет
2024-10-25;4 шт;151;1 450 ₽;33%;—;963 ₽;934 ₽;3 852 ₽;432;5,0;Нет;Нет
2024-10-24;7 шт;151;1 450 ₽;33%;—;963 ₽;934 ₽;6 741 ₽;432;5,0;Нет;Нет
2024-10-23;10 шт;156;1 450 ₽;33%;—;963 ₽;934 ₽;9 630 ₽;432;5,0;Нет;Нет
2024-10-22;18 шт;165;1 450 ₽;32%;—;974 ₽;944 ₽;17 532 ₽;432;5,0;Нет;Да
2024-10-21;22 шт;177;1 450 ₽;48%;—;749 ₽;726 ₽;16 478 ₽;450;5,0;Нет;Да
2024-10-20;6 шт;197;1 450 ₽;34%;—;951 ₽;922 ₽;5 706 ₽;450;5,0;Нет;Нет
2024-10-19;8 шт;206;1 450 ₽;35%;—;939 ₽;910 ₽;7 512 ₽;450;5,0;Нет;Да
2024-10-18;20 шт;213;1 450 ₽;38%;—;892 ₽;865 ₽;17 840 ₽;444;5,0;Да;Да
2024-10-17;17 шт;231;1 450 ₽;35%;—;939 ₽;910 ₽;15 963 ₽;436;5,0;Да;Нет
2024-10-16;7 шт;242;1 450 ₽;36%;—;916 ₽;888 ₽;6 412 ₽;434;5,0;Да;Нет
2024-10-15;4 шт;247;1 450 ₽;36%;—;916 ₽;888 ₽;3 664 ₽;430;5,0;Нет;Нет
2024-10-14;2 шт;112;1 450 ₽;34%;—;951 ₽;0 ₽;1 902 ₽;429;5,0;Нет;Нет
2024-10-13;1 шт;112;1 450 ₽;34%;—;951 ₽;0 ₽;951 ₽;425;5,0;Нет;Нет
2024-10-12;4 шт;113;1 450 ₽;37%;—;904 ₽;0 ₽;3 616 ₽;422;5,0;Нет;Нет
2024-10-11;3 шт;115;1 450 ₽;35%;—;939 ₽;0 ₽;2 817 ₽;415;5,0;Нет;Нет
2024-10-10;11 шт;114;1 450 ₽;32%;—;986 ₽;0 ₽;10 846 ₽;414;5,0;Нет;Нет
2024-10-09;14 шт;120;1 450 ₽;31%;—;998 ₽;0 ₽;13 972 ₽;402;5,0;Нет;Нет
2024-10-08;7 шт;132;1 450 ₽;30%;—;1 010 ₽;0 ₽;7 070 ₽;402;5,0;Нет;Нет
2024-10-07;12 шт;131;1 450 ₽;45%;—;788 ₽;0 ₽;9 456 ₽;402;5,0;Нет;Да
2024-10-06;15 шт;143;1 450 ₽;43%;—;822 ₽;0 ₽;12 330 ₽;379;5,0;Нет;Да
2024-10-05;7 шт;155;1 450 ₽;43%;—;822 ₽;0 ₽;5 754 ₽;379;5,0;Да;Да
2024-10-04;6 шт;161;1 450 ₽;45%;—;791 ₽;0 ₽;4 746 ₽;379;5,0;Да;Да
2024-10-03;3 шт;166;1 450 ₽;43%;—;822 ₽;0 ₽;2 466 ₽;379;5,0;Да;Нет
2024-10-02;2 шт;168;1 450 ₽;37%;—;904 ₽;0 ₽;1 808 ₽;379;5,0;Нет;Нет
2024-10-01;3 шт;166;1 450 ₽;37%;—;904 ₽;0 ₽;2 712 ₽;379;5,0;Да;Нет
2024-09-30;1 шт;167;1 450 ₽;37%;—;904 ₽;0 ₽;904 ₽;376;5,0;Да;Нет
2024-09-29;2 шт;168;1 450 ₽;34%;—;949 ₽;0 ₽;1 898 ₽;365;5,0;Нет;Нет
2024-09-28;0 шт;170;1 450 ₽;32%;—;986 ₽;0 ₽;0 ₽;362;5,0;Нет;Нет
2024-09-27;3 шт;169;1 450 ₽;31%;—;998 ₽;0 ₽;2 994 ₽;359;5,0;Нет;Нет
2024-09-26;5 шт;80;1 450 ₽;31%;—;998 ₽;0 ₽;4 990 ₽;357;5,0;Нет;Нет
2024-09-25;8 шт;82;1 450 ₽;32%;—;973 ₽;0 ₽;7 784 ₽;351;5,0;Нет;Нет
2024-09-24;13 шт;87;1 450 ₽;30%;—;1 010 ₽;0 ₽;13 130 ₽;349;5,0;Нет;Нет
2024-09-23;6 шт;96;1 450 ₽;42%;—;832 ₽;0 ₽;4 992 ₽;343;5,0;Нет;Да
2024-09-22;3 шт;66;1 450 ₽;30%;—;1 010 ₽;0 ₽;3 030 ₽;340;5,0;Нет;Нет
2024-09-21;7 шт;53;1 450 ₽;30%;—;1 010 ₽;0 ₽;7 070 ₽;334;5,0;Нет;Нет
2024-09-20;3 шт;59;1 450 ₽;30%;—;1 010 ₽;0 ₽;3 030 ₽;333;5,0;Нет;Нет
2024-09-19;4 шт;62;1 450 ₽;30%;—;1 010 ₽;0 ₽;4 040 ₽;331;5,0;Нет;Нет
2024-09-18;12 шт;63;1 450 ₽;42%;—;832 ₽;0 ₽;9 984 ₽;329;5,0;Нет;Да
2024-09-17;7 шт;74;1 450 ₽;42%;—;832 ₽;0 ₽;5 824 ₽;325;5,0;Нет;Да
2024-09-16;19 шт;79;1 450 ₽;42%;—;832 ₽;0 ₽;15 808 ₽;322;5,0;Нет;Да
;2 788 шт;;;;;;;2 545 201 ₽;;;;
;8 шт;;;;;;;6 954 ₽;;;;
;366 дней;;;;;;;;;;;
;8 шт;;;;;;;6 954 ₽;;;;
;;;;;;;;2 545 201 ₽;;;;
;;;;;;;;0 ₽;;;;
