Дата;Продажи, шт.;Остаток, шт.;Базовая цена, ₽;Скидка, %;СПП, %;Цена с СПП, ₽;Цена с WB Кошельком, ₽;Выручка, ₽;Отзывы, шт.;Рейтинг;Был в рекламе;Был в акции
2025-02-03;19 шт;247;2 200 ₽;59%;—;897 ₽;879 ₽;17 043 ₽;784;5,0;Да;Да
2025-02-02;5 шт;263;2 200 ₽;58%;—;909 ₽;890 ₽;4 545 ₽;771;5,0;Нет;Да
2025-02-01;1 шт;267;2 200 ₽;58%;—;909 ₽;890 ₽;909 ₽;770;5,0;Нет;Да
2025-01-31;5 шт;267;2 200 ₽;60%;—;874 ₽;856 ₽;4 370 ₽;770;5,0;Нет;Да
2025-01-30;2 шт;269;2 200 ₽;58%;—;909 ₽;890 ₽;1 818 ₽;768;5,0;Нет;Нет
2025-01-29;10 шт;267;2 200 ₽;57%;—;943 ₽;924 ₽;9 430 ₽;767;5,0;Нет;Нет
2025-01-28;6 шт;275;2 200 ₽;56%;—;955 ₽;935 ₽;5 730 ₽;764;5,0;Нет;Нет
2025-01-27;5 шт;276;2 200 ₽;57%;—;931 ₽;912 ₽;4 655 ₽;760;5,0;Нет;Нет
2025-01-26;10 шт;278;2 200 ₽;56%;—;955 ₽;935 ₽;9 550 ₽;754;5,0;Нет;Нет
2025-01-25;7 шт;283;2 200 ₽;56%;—;955 ₽;935 ₽;6 685 ₽;752;5,0;Нет;Нет
2025-01-24;1 шт;290;2 200 ₽;58%;—;919 ₽;900 ₽;919 ₽;749;5,0;Нет;Нет
2025-01-23;2 шт;287;2 200 ₽;57%;—;943 ₽;924 ₽;1 886 ₽;749;5,0;Нет;Нет
2025-01-22;5 шт;286;2 200 ₽;56%;—;955 ₽;955 ₽;4 775 ₽;749;5,0;Нет;Нет
2025-01-21;7 шт;288;2 200 ₽;56%;—;955 ₽;935 ₽;6 685 ₽;741;5,0;Нет;Нет
2025-01-20;5 шт;291;2 200 ₽;56%;—;955 ₽;935 ₽;4 775 ₽;737;5,0;Нет;Нет
2025-01-19;8 шт;290;2 200 ₽;56%;—;955 ₽;935 ₽;7 640 ₽;733;5,0;Нет;Нет
2025-01-18;5 шт;292;2 200 ₽;57%;—;943 ₽;924 ₽;4 715 ₽;727;5,0;Нет;Нет
2025-01-17;4 шт;294;2 200 ₽;56%;—;955 ₽;935 ₽;3 820 ₽;726;5,0;Нет;Нет
2025-01-16;14 шт;292;2 200 ₽;56%;—;955 ₽;935 ₽;13 370 ₽;721;5,0;Нет;Да
2025-01-15;13 шт;304;2 200 ₽;62%;—;816 ₽;799 ₽;10 608 ₽;713;5,0;Нет;Да
2025-01-14;10 шт;312;2 200 ₽;62%;—;816 ₽;799 ₽;8 160 ₽;708;5,0;Нет;Нет
2025-01-13;10 шт;320;2 200 ₽;56%;—;955 ₽;935 ₽;9 550 ₽;706;5,0;Нет;Нет
2025-01-12;4 шт;329;2 200 ₽;56%;—;955 ₽;935 ₽;3 820 ₽;703;5,0;Нет;Нет
2025-01-11;7 шт;234;2 200 ₽;56%;—;955 ₽;935 ₽;6 685 ₽;699;5,0;Нет;Нет
2025-01-10;10 шт;220;2 200 ₽;56%;—;955 ₽;935 ₽;9 550 ₽;693;5,0;Нет;Нет
2025-01-09;3 шт;173;2 200 ₽;56%;—;955 ₽;935 ₽;2 865 ₽;687;5,0;Нет;Нет
2025-01-08;6 шт;170;2 200 ₽;56%;—;955 ₽;935 ₽;5 730 ₽;685;5,0;Нет;Нет
2025-01-07;11 шт;172;2 200 ₽;56%;—;955 ₽;935 ₽;10 505 ₽;681;5,0;Нет;Нет
2025-01-06;9 шт;175;2 200 ₽;56%;—;955 ₽;935 ₽;8 595 ₽;674;5,0;Нет;Нет
2025-01-05;14 шт;176;2 200 ₽;56%;—;955 ₽;935 ₽;13 370 ₽;670;5,0;Нет;Да
2025-01-04;13 шт;186;2 200 ₽;63%;—;799 ₽;783 ₽;10 387 ₽;662;5,0;Нет;Нет
2025-01-03;10 шт;194;2 200 ₽;59%;—;886 ₽;868 ₽;8 860 ₽;658;5,0;Нет;Да
2025-01-02;19 шт;201;2 200 ₽;59%;—;886 ₽;868 ₽;16 834 ₽;653;5,0;Нет;Да
2025-01-01;10 шт;220;2 200 ₽;59%;—;886 ₽;868 ₽;8 860 ₽;653;5,0;Нет;Да
2024-12-31;7 шт;224;2 200 ₽;59%;—;886 ₽;868 ₽;6 202 ₽;650;5,0;Нет;Да
2024-12-30;5 шт;231;2 200 ₽;59%;—;886 ₽;868 ₽;4 430 ₽;645;5,0;Нет;Да
2024-12-29;4 шт;231;2 200 ₽;59%;—;886 ₽;868 ₽;3 544 ₽;638;5,0;Нет;Да
2024-12-28;12 шт;147;2 200 ₽;59%;—;886 ₽;868 ₽;10 632 ₽;634;5,0;Нет;Да
2024-12-27;8 шт;157;2 200 ₽;59%;—;886 ₽;868 ₽;7 088 ₽;626;5,0;Нет;Да
2024-12-26;17 шт;161;2 200 ₽;59%;—;886 ₽;868 ₽;15 062 ₽;622;5,0;Нет;Да
2024-12-25;18 шт;178;2 200 ₽;59%;—;886 ₽;868 ₽;15 948 ₽;616;5,0;Нет;Да
2024-12-24;11 шт;193;2 200 ₽;59%;—;886 ₽;868 ₽;9 746 ₽;614;5,0;Нет;Да
2024-12-23;9 шт;203;2 200 ₽;59%;—;886 ₽;868 ₽;7 974 ₽;609;5,0;Нет;Да
2024-12-22;10 шт;210;2 200 ₽;59%;—;886 ₽;868 ₽;8 860 ₽;606;5,0;Нет;Да
2024-12-21;9 шт;219;2 200 ₽;59%;—;886 ₽;868 ₽;7 974 ₽;604;5,0;Нет;Да
2024-12-20;7 шт;222;2 200 ₽;56%;—;955 ₽;935 ₽;6 685 ₽;601;5,0;Нет;Нет
2024-12-19;5 шт;224;2 200 ₽;56%;—;955 ₽;935 ₽;4 775 ₽;597;5,0;Нет;Нет
2024-12-18;5 шт;167;2 200 ₽;56%;—;955 ₽;935 ₽;4 775 ₽;597;5,0;Нет;Нет
2024-12-17;8 шт;169;2 200 ₽;56%;—;955 ₽;935 ₽;7 640 ₽;595;5,0;Нет;Нет
2024-12-16;5 шт;176;2 200 ₽;56%;—;955 ₽;935 ₽;4 775 ₽;592;5,0;Нет;Нет
2024-12-15;8 шт;177;2 200 ₽;57%;—;938 ₽;919 ₽;7 504 ₽;585;5,0;Нет;Нет
2024-12-14;7 шт;183;2 200 ₽;57%;—;938 ₽;919 ₽;6 566 ₽;581;5,0;Нет;Нет
2024-12-13;7 шт;186;2 200 ₽;59%;—;892 ₽;874 ₽;6 244 ₽;579;5,0;Нет;Да
2024-12-12;1 шт;193;2 200 ₽;58%;—;914 ₽;914 ₽;914 ₽;578;5,0;Нет;Нет
2024-12-11;1 шт;194;2 200 ₽;58%;—;914 ₽;914 ₽;914 ₽;576;5,0;Нет;Нет
2024-12-10;3 шт;192;2 200 ₽;58%;—;914 ₽;914 ₽;2 742 ₽;575;5,0;Нет;Нет
2024-12-09;20 шт;191;2 200 ₽;59%;—;902 ₽;902 ₽;18 040 ₽;571;5,0;Нет;Да
2024-12-08;11 шт;209;2 200 ₽;58%;—;919 ₽;919 ₽;10 109 ₽;569;5,0;Нет;Нет
2024-12-07;5 шт;213;2 200 ₽;58%;—;907 ₽;907 ₽;4 535 ₽;568;5,0;Нет;Нет
2024-12-06;14 шт;215;2 200 ₽;58%;—;907 ₽;907 ₽;12 698 ₽;563;5,0;Нет;Нет
2024-12-05;7 шт;201;2 200 ₽;58%;—;919 ₽;919 ₽;6 433 ₽;561;5,0;Да;Да
2024-12-04;10 шт;206;2 200 ₽;58%;—;919 ₽;919 ₽;9 190 ₽;558;5,0;Да;Нет
2024-12-03;7 шт;210;2 200 ₽;58%;—;907 ₽;907 ₽;6 349 ₽;557;5,0;Да;Нет
2024-12-02;1 шт;217;2 200 ₽;59%;—;895 ₽;895 ₽;895 ₽;569;5,0;Нет;Нет
2024-12-01;1 шт;216;2 200 ₽;58%;—;907 ₽;907 ₽;907 ₽;567;5,0;Нет;Нет
2024-11-30;3 шт;214;2 200 ₽;58%;—;919 ₽;919 ₽;2 757 ₽;567;5,0;Нет;Нет
2024-11-29;7 шт;213;2 200 ₽;58%;—;907 ₽;907 ₽;6 349 ₽;566;5,0;Нет;Да
2024-11-28;12 шт;218;2 200 ₽;64%;—;775 ₽;775 ₽;9 300 ₽;565;5,0;Нет;Да
2024-11-27;9 шт;220;2 200 ₽;64%;—;775 ₽;775 ₽;6 975 ₽;565;5,0;Да;Нет
2024-11-26;5 шт;224;2 200 ₽;58%;—;919 ₽;919 ₽;4 595 ₽;563;5,0;Нет;Нет
2024-11-25;7 шт;224;2 200 ₽;59%;—;895 ₽;868 ₽;6 265 ₽;561;5,0;Нет;Нет
2024-11-24;3 шт;227;2 200 ₽;58%;—;919 ₽;891 ₽;2 757 ₽;558;5,0;Нет;Нет
2024-11-23;3 шт;146;2 200 ₽;57%;—;931 ₽;903 ₽;2 793 ₽;558;5,0;Нет;Нет
2024-11-22;3 шт;148;2 200 ₽;56%;—;955 ₽;926 ₽;2 865 ₽;558;5,0;Нет;Нет
2024-11-21;6 шт;143;2 200 ₽;57%;—;943 ₽;914 ₽;5 658 ₽;556;5,0;Нет;Да
2024-11-20;4 шт;145;2 200 ₽;57%;—;943 ₽;914 ₽;3 772 ₽;556;5,0;Нет;Нет
2024-11-19;12 шт;148;2 200 ₽;57%;—;943 ₽;914 ₽;11 316 ₽;556;5,0;Нет;Нет
2024-11-18;4 шт;158;2 200 ₽;57%;—;943 ₽;914 ₽;3 772 ₽;550;5,0;Нет;Нет
2024-11-17;15 шт;159;2 200 ₽;57%;—;943 ₽;914 ₽;14 145 ₽;543;5,0;Нет;Нет
2024-11-16;7 шт;170;2 200 ₽;56%;—;955 ₽;926 ₽;6 685 ₽;539;5,0;Да;Нет
2024-11-15;6 шт;176;2 200 ₽;48%;—;1 125 ₽;1 091 ₽;6 750 ₽;537;5,0;Да;Нет
2024-11-14;7 шт;179;1 450 ₽;38%;—;890 ₽;863 ₽;6 230 ₽;532;5,0;Нет;Нет
2024-11-13;2 шт;107;1 450 ₽;20%;—;1 146 ₽;1 111 ₽;2 292 ₽;532;5,0;Нет;Нет
2024-11-12;1 шт;108;1 450 ₽;20%;—;1 146 ₽;1 111 ₽;1 146 ₽;531;5,0;Нет;Нет
2024-11-11;3 шт;107;1 450 ₽;20%;—;1 146 ₽;1 111 ₽;3 438 ₽;526;5,0;Нет;Нет
2024-11-10;1 шт;106;1 450 ₽;19%;—;1 170 ₽;1 134 ₽;1 170 ₽;525;5,0;Нет;Нет
2024-11-09;3 шт;105;1 450 ₽;19%;—;1 170 ₽;1 134 ₽;3 510 ₽;525;5,0;Да;Нет
2024-11-08;1 шт;107;1 450 ₽;19%;—;1 170 ₽;1 134 ₽;1 170 ₽;525;5,0;Да;Нет
2024-11-07;6 шт;104;1 450 ₽;33%;—;961 ₽;932 ₽;5 766 ₽;517;5,0;Нет;Нет
2024-11-06;1 шт;105;1 450 ₽;31%;—;998 ₽;968 ₽;998 ₽;515;5,0;Нет;Нет
2024-11-05;3 шт;105;1 450 ₽;32%;—;986 ₽;956 ₽;2 958 ₽;515;5,0;Нет;Нет
2024-11-04;5 шт;107;1 450 ₽;32%;—;986 ₽;956 ₽;4 930 ₽;510;5,0;Нет;Нет
2024-11-03;3 шт;110;1 450 ₽;32%;—;986 ₽;956 ₽;2 958 ₽;508;5,0;Да;Нет
2024-11-02;5 шт;112;1 450 ₽;32%;—;986 ₽;956 ₽;4 930 ₽;505;5,0;Да;Нет
2024-11-01;6 шт;114;1 450 ₽;37%;—;904 ₽;876 ₽;5 424 ₽;503;5,0;Да;Нет
2024-10-31;2 шт;119;1 450 ₽;36%;—;928 ₽;900 ₽;1 856 ₽;493;5,0;Нет;Нет
2024-10-30;8 шт;112;1 450 ₽;38%;—;893 ₽;866 ₽;7 144 ₽;432;5,0;Нет;Нет
2024-10-29;4 шт;118;1 450 ₽;34%;—;951 ₽;922 ₽;3 804 ₽;432;5,0;Нет;Нет
2024-10-28;4 шт;118;1 450 ₽;35%;—;939 ₽;910 ₽;3 756 ₽;432;5,0;Нет;Нет
2024-10-27;13 шт;117;1 450 ₽;35%;—;939 ₽;910 ₽;12 207 ₽;432;5,0;Нет;Да
2024-10-26;6 шт;129;1 450 ₽;37%;—;904 ₽;876 ₽;5 424 ₽;432;5,0;Нет;Нет
2024-10-25;2 шт;135;1 450 ₽;38%;—;893 ₽;866 ₽;1 786 ₽;432;5,0;Нет;Нет
2024-10-24;2 шт;132;1 450 ₽;35%;—;939 ₽;910 ₽;1 878 ₽;432;5,0;Нет;Нет
2024-10-23;9 шт;133;1 450 ₽;35%;—;939 ₽;910 ₽;8 451 ₽;432;5,0;Нет;Нет
2024-10-22;24 шт;140;1 450 ₽;34%;—;951 ₽;922 ₽;22 824 ₽;432;5,0;Нет;Да
2024-10-21;6 шт;163;1 450 ₽;50%;—;712 ₽;690 ₽;4 272 ₽;450;5,0;Нет;Да
2024-10-20;2 шт;167;1 450 ₽;38%;—;891 ₽;864 ₽;1 782 ₽;450;5,0;Нет;Нет
2024-10-19;10 шт;168;1 450 ₽;38%;—;891 ₽;864 ₽;8 910 ₽;450;5,0;Нет;Да
2024-10-18;11 шт;176;1 450 ₽;42%;—;833 ₽;808 ₽;9 163 ₽;444;5,0;Да;Да
2024-10-17;9 шт;186;1 450 ₽;38%;—;891 ₽;864 ₽;8 019 ₽;436;5,0;Да;Нет
2024-10-16;8 шт;194;1 450 ₽;39%;—;880 ₽;853 ₽;7 040 ₽;436;5,0;Да;Нет
2024-10-15;5 шт;199;1 450 ₽;40%;—;859 ₽;833 ₽;4 295 ₽;430;5,0;Нет;Нет
2024-10-14;3 шт;204;1 450 ₽;38%;—;891 ₽;0 ₽;2 673 ₽;430;5,0;Нет;Нет
2024-10-13;5 шт;115;1 450 ₽;38%;—;891 ₽;0 ₽;4 455 ₽;425;5,0;Да;Нет
2024-10-12;4 шт;119;1 450 ₽;40%;—;870 ₽;0 ₽;3 480 ₽;423;5,0;Да;Нет
2024-10-11;7 шт;122;1 450 ₽;39%;—;880 ₽;0 ₽;6 160 ₽;415;5,0;Да;Нет
2024-10-10;8 шт;128;1 450 ₽;46%;—;778 ₽;0 ₽;6 224 ₽;414;5,0;Да;Да
2024-10-09;13 шт;136;1 450 ₽;45%;—;788 ₽;0 ₽;10 244 ₽;402;5,0;Да;Да
2024-10-08;8 шт;147;1 450 ₽;46%;—;778 ₽;0 ₽;6 224 ₽;402;5,0;Да;Да
2024-10-07;0 шт;155;1 450 ₽;46%;—;769 ₽;0 ₽;0 ₽;402;5,0;Нет;Да
2024-10-06;2 шт;154;1 450 ₽;46%;—;781 ₽;0 ₽;1 562 ₽;379;5,0;Нет;Да
2024-10-05;1 шт;156;1 450 ₽;44%;—;801 ₽;0 ₽;801 ₽;379;5,0;Да;Да
2024-10-04;2 шт;157;1 450 ₽;45%;—;791 ₽;0 ₽;1 582 ₽;379;5,0;Да;Да
2024-10-03;2 шт;157;1 450 ₽;43%;—;822 ₽;0 ₽;1 644 ₽;379;5,0;Да;Нет
2024-10-02;3 шт;159;1 450 ₽;37%;—;904 ₽;0 ₽;2 712 ₽;379;5,0;Нет;Нет
2024-10-01;1 шт;162;1 450 ₽;37%;—;904 ₽;0 ₽;904 ₽;379;5,0;Да;Нет
2024-09-30;1 шт;162;1 450 ₽;37%;—;904 ₽;0 ₽;904 ₽;375;5,0;Да;Нет
2024-09-29;0 шт;163;1 450 ₽;34%;—;949 ₽;0 ₽;0 ₽;365;5,0;Нет;Нет
2024-09-28;0 шт;163;1 450 ₽;32%;—;986 ₽;0 ₽;0 ₽;360;5,0;Нет;Нет
2024-09-27;0 шт;162;1 450 ₽;33%;—;961 ₽;0 ₽;0 ₽;359;5,0;Нет;Нет
2024-09-26;1 шт;162;1 450 ₽;32%;—;973 ₽;0 ₽;973 ₽;357;5,0;Нет;Нет
2024-09-25;1 шт;161;1 450 ₽;32%;—;973 ₽;0 ₽;973 ₽;350;5,0;Нет;Нет
2024-09-24;0 шт;162;1 450 ₽;30%;—;1 010 ₽;0 ₽;0 ₽;347;5,0;Нет;Нет
2024-09-23;0 шт;162;1 450 ₽;42%;—;832 ₽;0 ₽;0 ₽;343;5,0;Нет;Да
2024-09-22;1 шт;159;1 450 ₽;30%;—;1 010 ₽;0 ₽;1 010 ₽;339;5,0;Нет;Нет
2024-09-21;3 шт;149;1 450 ₽;30%;—;1 010 ₽;0 ₽;3 030 ₽;334;5,0;Нет;Нет
2024-09-20;2 шт;151;1 450 ₽;30%;—;1 010 ₽;0 ₽;2 020 ₽;333;5,0;Нет;Да
2024-09-19;6 шт;152;1 450 ₽;30%;—;1 010 ₽;0 ₽;6 060 ₽;331;5,0;Нет;Нет
2024-09-18;3 шт;158;1 450 ₽;42%;—;832 ₽;0 ₽;2 496 ₽;328;5,0;Да;Да
2024-09-17;2 шт;160;1 450 ₽;42%;—;832 ₽;0 ₽;1 664 ₽;324;5,0;Да;Да
2024-09-16;0 шт;162;1 450 ₽;42%;—;832 ₽;0 ₽;0 ₽;320;5,0;Нет;Да
;2 423 шт;;;;;;;2 215 806 ₽;;;;
;7 шт;;;;;;;6 054 ₽;;;;
;366 дней;;;;;;;;;;;
;7 шт;;;;;;;6 054 ₽;;;;
;;;;;;;;2 215 806 ₽;;;;
;;;;;;;;0 ₽;;;;
