Дата;Продажи, шт.;Остаток, шт.;Базовая цена, ₽;Скидка, %;СПП, %;Цена с СПП, ₽;Цена с WB Кошельком, ₽;Выручка, ₽;Отзывы, шт.;Рейтинг;Был в рекламе;Был в акции
2025-01-28;8 шт;79;2 050 ₽;60%;—;815 ₽;798 ₽;6 520 ₽;58;5,0;Нет;Нет
2025-01-27;3 шт;14;2 050 ₽;60%;—;805 ₽;788 ₽;2 415 ₽;58;5,0;Нет;Нет
2025-01-26;2 шт;14;2 050 ₽;59%;—;825 ₽;808 ₽;1 650 ₽;58;5,0;Нет;Нет
2025-01-25;2 шт;14;2 050 ₽;59%;—;825 ₽;808 ₽;1 650 ₽;57;5,0;Нет;Нет
2025-01-24;3 шт;13;2 050 ₽;60%;—;815 ₽;798 ₽;2 445 ₽;54;5,0;Нет;Нет
2025-01-23;7 шт;12;2 050 ₽;60%;—;815 ₽;798 ₽;5 705 ₽;53;5,0;Нет;Нет
2025-01-22;4 шт;15;2 050 ₽;59%;—;825 ₽;825 ₽;3 300 ₽;52;5,0;Нет;Нет
2025-01-21;10 шт;15;2 050 ₽;59%;—;825 ₽;808 ₽;8 250 ₽;51;5,0;Нет;Нет
2025-01-20;3 шт;23;2 050 ₽;59%;—;825 ₽;808 ₽;2 475 ₽;50;5,0;Нет;Нет
2025-01-19;6 шт;25;2 050 ₽;59%;—;825 ₽;808 ₽;4 950 ₽;50;5,0;Нет;Нет
2025-01-18;8 шт;29;2 050 ₽;59%;—;825 ₽;808 ₽;6 600 ₽;50;5,0;Нет;Нет
2025-01-17;15 шт;35;2 050 ₽;59%;—;825 ₽;808 ₽;12 375 ₽;50;5,0;Нет;Нет
2025-01-16;8 шт;47;2 050 ₽;59%;—;825 ₽;808 ₽;6 600 ₽;48;5,0;Нет;Нет
2025-01-15;12 шт;52;2 050 ₽;59%;—;825 ₽;808 ₽;9 900 ₽;47;5,0;Нет;Нет
2025-01-14;8 шт;58;2 050 ₽;59%;—;825 ₽;808 ₽;6 600 ₽;43;5,0;Нет;Нет
2025-01-13;10 шт;60;2 050 ₽;59%;—;825 ₽;808 ₽;8 250 ₽;41;5,0;Нет;Нет
2025-01-12;11 шт;68;2 050 ₽;59%;—;825 ₽;808 ₽;9 075 ₽;40;5,0;Нет;Нет
2025-01-11;10 шт;78;2 050 ₽;59%;—;825 ₽;808 ₽;8 250 ₽;36;5,0;Нет;Нет
2025-01-10;7 шт;86;2 050 ₽;59%;—;825 ₽;808 ₽;5 775 ₽;36;5,0;Нет;Нет
2025-01-09;22 шт;91;2 050 ₽;59%;—;825 ₽;808 ₽;18 150 ₽;35;5,0;Нет;Нет
2025-01-08;6 шт;113;2 050 ₽;59%;—;825 ₽;808 ₽;4 950 ₽;35;5,0;Нет;Нет
2025-01-07;8 шт;29;2 050 ₽;59%;—;825 ₽;808 ₽;6 600 ₽;35;5,0;Нет;Нет
2025-01-06;5 шт;37;2 050 ₽;59%;—;825 ₽;808 ₽;4 125 ₽;35;5,0;Нет;Нет
2025-01-05;3 шт;42;2 050 ₽;59%;—;825 ₽;808 ₽;2 475 ₽;35;5,0;Нет;Нет
2025-01-04;5 шт;44;2 050 ₽;59%;—;825 ₽;808 ₽;4 125 ₽;35;5,0;Нет;Нет
2025-01-03;0 шт;0;2 050 ₽;59%;—;825 ₽;808 ₽;0 ₽;35;5,0;Нет;Нет
2025-01-02;0 шт;0;2 050 ₽;60%;—;809 ₽;792 ₽;0 ₽;12;5,0;Нет;Нет
2025-01-01;0 шт;0;2 050 ₽;60%;—;809 ₽;792 ₽;0 ₽;12;5,0;Нет;Нет
2024-12-31;0 шт;0;2 050 ₽;60%;—;809 ₽;792 ₽;0 ₽;12;5,0;Нет;Нет
2024-12-30;0 шт;0;2 050 ₽;60%;—;809 ₽;792 ₽;0 ₽;12;5,0;Нет;Нет
2024-12-29;0 шт;0;2 050 ₽;60%;—;809 ₽;792 ₽;0 ₽;11;5,0;Нет;Нет
2024-12-28;0 шт;0;2 050 ₽;60%;—;809 ₽;792 ₽;0 ₽;11;5,0;Нет;Нет
2024-12-27;1 шт;0;2 050 ₽;60%;—;809 ₽;792 ₽;809 ₽;11;5,0;Нет;Да
2024-12-26;0 шт;1;2 050 ₽;66%;—;696 ₽;682 ₽;0 ₽;11;5,0;Нет;Да
2024-12-25;0 шт;0;2 050 ₽;66%;—;696 ₽;682 ₽;0 ₽;11;5,0;Нет;Нет
2024-12-24;0 шт;0;2 050 ₽;66%;—;696 ₽;682 ₽;0 ₽;11;5,0;Нет;Нет
2024-12-23;0 шт;0;2 050 ₽;66%;—;696 ₽;682 ₽;0 ₽;11;5,0;Нет;Нет
2024-12-22;0 шт;0;2 050 ₽;66%;—;696 ₽;682 ₽;0 ₽;11;5,0;Нет;Нет
2024-12-21;1 шт;0;2 050 ₽;66%;—;696 ₽;682 ₽;696 ₽;11;5,0;Нет;Да
2024-12-20;0 шт;0;2 050 ₽;66%;—;696 ₽;682 ₽;0 ₽;11;5,0;Нет;Нет
2024-12-19;1 шт;0;2 050 ₽;66%;—;696 ₽;682 ₽;696 ₽;11;5,0;Нет;Нет
2024-12-18;0 шт;0;2 050 ₽;66%;—;696 ₽;682 ₽;0 ₽;11;5,0;Нет;Нет
2024-12-17;0 шт;0;2 050 ₽;66%;—;696 ₽;682 ₽;0 ₽;11;5,0;Нет;Нет
2024-12-16;1 шт;0;2 050 ₽;66%;—;696 ₽;682 ₽;696 ₽;9;5,0;Нет;Да
2024-12-15;0 шт;0;2 050 ₽;66%;—;696 ₽;682 ₽;0 ₽;9;5,0;Нет;Нет
2024-12-14;1 шт;0;2 050 ₽;66%;—;696 ₽;682 ₽;696 ₽;9;5,0;Нет;Да
2024-12-13;0 шт;0;2 050 ₽;66%;—;696 ₽;682 ₽;0 ₽;8;5,0;Нет;Нет
2024-12-12;0 шт;0;2 050 ₽;66%;—;678 ₽;678 ₽;0 ₽;8;5,0;Нет;Нет
2024-12-11;2 шт;0;2 050 ₽;66%;—;687 ₽;687 ₽;1 374 ₽;8;5,0;Нет;Да
2024-12-10;3 шт;1;2 050 ₽;66%;—;678 ₽;678 ₽;2 034 ₽;7;5,0;Нет;Да
2024-12-09;2 шт;3;2 050 ₽;67%;—;669 ₽;669 ₽;1 338 ₽;7;5,0;Нет;Да
2024-12-08;0 шт;5;2 050 ₽;62%;—;763 ₽;763 ₽;0 ₽;7;5,0;Нет;Нет
2024-12-07;5 шт;3;2 050 ₽;63%;—;753 ₽;753 ₽;3 765 ₽;7;5,0;Нет;Нет
2024-12-06;4 шт;8;2 050 ₽;63%;—;753 ₽;753 ₽;3 012 ₽;7;5,0;Нет;Нет
2024-12-05;3 шт;9;2 050 ₽;62%;—;763 ₽;763 ₽;2 289 ₽;7;5,0;Нет;Нет
2024-12-04;1 шт;9;2 050 ₽;62%;—;763 ₽;763 ₽;763 ₽;16;5,0;Нет;Нет
2024-12-03;2 шт;9;2 050 ₽;62%;—;763 ₽;763 ₽;1 526 ₽;15;5,0;Нет;Нет
2024-12-02;4 шт;6;2 050 ₽;63%;—;753 ₽;753 ₽;3 012 ₽;15;5,0;Нет;Нет
2024-12-01;0 шт;8;2 050 ₽;63%;—;753 ₽;753 ₽;0 ₽;15;5,0;Нет;Нет
2024-11-30;3 шт;5;2 050 ₽;62%;—;763 ₽;763 ₽;2 289 ₽;15;5,0;Нет;Нет
2024-11-29;1 шт;5;2 050 ₽;63%;—;753 ₽;753 ₽;753 ₽;13;5,0;Нет;Нет
2024-11-28;3 шт;4;2 050 ₽;63%;—;753 ₽;753 ₽;2 259 ₽;13;5,0;Нет;Нет
2024-11-27;7 шт;4;2 050 ₽;63%;—;753 ₽;753 ₽;5 271 ₽;11;5,0;Нет;Нет
2024-11-26;2 шт;9;2 050 ₽;62%;—;763 ₽;763 ₽;1 526 ₽;8;5,0;Нет;Нет
2024-11-25;4 шт;9;2 050 ₽;63%;—;753 ₽;753 ₽;3 012 ₽;8;5,0;Нет;Нет
2024-11-24;3 шт;7;2 050 ₽;63%;—;753 ₽;730 ₽;2 259 ₽;8;5,0;Нет;Нет
2024-11-23;2 шт;9;2 050 ₽;61%;—;793 ₽;769 ₽;1 586 ₽;6;5,0;Нет;Нет
2024-11-22;2 шт;9;2 050 ₽;61%;—;793 ₽;769 ₽;1 586 ₽;6;5,0;Нет;Нет
2024-11-21;5 шт;5;2 050 ₽;61%;—;783 ₽;759 ₽;3 915 ₽;6;5,0;Нет;Нет
2024-11-20;7 шт;9;2 050 ₽;61%;—;783 ₽;759 ₽;5 481 ₽;5;5,0;Нет;Нет
2024-11-19;5 шт;6;2 050 ₽;61%;—;793 ₽;769 ₽;3 965 ₽;4;5,0;Нет;Нет
2024-11-18;1 шт;6;2 050 ₽;61%;—;783 ₽;759 ₽;783 ₽;4;5,0;Нет;Нет
2024-11-17;8 шт;7;2 050 ₽;61%;—;783 ₽;759 ₽;6 264 ₽;2;5,0;Нет;Нет
2024-11-16;2 шт;10;2 050 ₽;61%;—;793 ₽;769 ₽;1 586 ₽;2;5,0;Нет;Нет
2024-11-15;5 шт;7;2 050 ₽;61%;—;783 ₽;759 ₽;3 915 ₽;2;5,0;Нет;Нет
2024-11-14;2 шт;10;2 050 ₽;61%;—;783 ₽;759 ₽;1 566 ₽;2;5,0;Нет;Нет
2024-11-13;10 шт;9;2 050 ₽;57%;—;868 ₽;841 ₽;8 680 ₽;1;5,0;Нет;Нет
2024-11-12;7 шт;17;2 050 ₽;56%;—;890 ₽;863 ₽;6 230 ₽;1;5,0;Нет;Нет
2024-11-11;16 шт;22;2 050 ₽;57%;—;879 ₽;852 ₽;14 064 ₽;0;0,0;Да;Нет
2024-11-10;19 шт;38;2 050 ₽;56%;—;890 ₽;863 ₽;16 910 ₽;0;0,0;Да;Нет
2024-11-09;3 шт;8;2 050 ₽;65%;—;712 ₽;690 ₽;2 136 ₽;0;0,0;Да;Нет
2024-11-08;13 шт;9;2 050 ₽;64%;—;721 ₽;699 ₽;9 373 ₽;0;0,0;Да;Нет
2024-11-07;10 шт;22;2 050 ₽;64%;—;721 ₽;699 ₽;7 210 ₽;0;0,0;Да;Нет
2024-11-06;10 шт;32;2 050 ₽;64%;—;730 ₽;708 ₽;7 300 ₽;0;0,0;Да;Нет
2024-11-05;4 шт;42;2 050 ₽;64%;—;721 ₽;699 ₽;2 884 ₽;0;0,0;Да;Нет
2024-11-04;1 шт;46;2 050 ₽;64%;—;721 ₽;699 ₽;721 ₽;0;0,0;Да;Нет
2024-11-03;3 шт;47;2 050 ₽;64%;—;721 ₽;699 ₽;2 163 ₽;0;0,0;Да;Нет
2024-11-02;0 шт;50;2 050 ₽;64%;—;721 ₽;699 ₽;0 ₽;0;0,0;Да;Нет
2024-11-01;0 шт;50;2 050 ₽;53%;—;959 ₽;930 ₽;0 ₽;0;0,0;Нет;Нет
2024-10-31;0 шт;0;0 ₽;0%;—;0 ₽;0 ₽;0 ₽;0;0,0;Нет;Нет
2024-10-30;0 шт;0;0 ₽;0%;—;0 ₽;0 ₽;0 ₽;0;0,0;Нет;Нет
2024-10-29;0 шт;0;0 ₽;0%;—;0 ₽;0 ₽;0 ₽;0;0,0;Нет;Нет
2024-10-28;0 шт;0;0 ₽;0%;—;0 ₽;0 ₽;0 ₽;0;0,0;Нет;Нет
2024-10-27;0 шт;0;0 ₽;0%;—;0 ₽;0 ₽;0 ₽;0;0,0;Нет;Нет
2024-10-26;0 шт;0;0 ₽;0%;—;0 ₽;0 ₽;0 ₽;0;0,0;Нет;Нет
2024-10-25;0 шт;0;0 ₽;0%;—;0 ₽;0 ₽;0 ₽;0;0,0;Нет;Нет
2024-10-24;0 шт;0;0 ₽;0%;—;0 ₽;0 ₽;0 ₽;0;0,0;Нет;Нет
2024-10-23;0 шт;0;0 ₽;0%;—;0 ₽;0 ₽;0 ₽;0;0,0;Нет;Нет
2024-10-22;0 шт;0;0 ₽;0%;—;0 ₽;0 ₽;0 ₽;0;0,0;Нет;Нет
2024-10-21;0 шт;0;0 ₽;0%;—;0 ₽;0 ₽;0 ₽;0;0,0;Нет;Нет
2024-10-20;0 шт;0;0 ₽;0%;—;0 ₽;0 ₽;0 ₽;0;0,0;Нет;Нет
2024-10-19;0 шт;0;0 ₽;0%;—;0 ₽;0 ₽;0 ₽;0;0,0;Нет;Нет
2024-10-18;0 шт;0;0 ₽;0%;—;0 ₽;0 ₽;0 ₽;0;0,0;Нет;Нет
2024-10-17;0 шт;0;0 ₽;0%;—;0 ₽;0 ₽;0 ₽;0;0,0;Нет;Нет
2024-10-16;0 шт;0;0 ₽;0%;—;0 ₽;0 ₽;0 ₽;0;0,0;Нет;Нет
2024-10-15;0 шт;0;0 ₽;0%;—;0 ₽;0 ₽;0 ₽;0;0,0;Нет;Нет
2024-10-14;0 шт;0;0 ₽;0%;—;0 ₽;0 ₽;0 ₽;0;0,0;Нет;Нет
2024-10-13;0 шт;0;0 ₽;0%;—;0 ₽;0 ₽;0 ₽;0;0,0;Нет;Нет
2024-10-12;0 шт;0;0 ₽;0%;—;0 ₽;0 ₽;0 ₽;0;0,0;Нет;Нет
2024-10-11;0 шт;0;0 ₽;0%;—;0 ₽;0 ₽;0 ₽;0;0,0;Нет;Нет
2024-10-10;0 шт;0;0 ₽;0%;—;0 ₽;0 ₽;0 ₽;0;0,0;Нет;Нет
2024-10-09;0 шт;0;0 ₽;0%;—;0 ₽;0 ₽;0 ₽;0;0,0;Нет;Нет
2024-10-08;0 шт;0;0 ₽;0%;—;0 ₽;0 ₽;0 ₽;0;0,0;Нет;Нет
2024-10-07;0 шт;0;0 ₽;0%;—;0 ₽;0 ₽;0 ₽;0;0,0;Нет;Нет
2024-10-06;0 шт;0;0 ₽;0%;—;0 ₽;0 ₽;0 ₽;0;0,0;Нет;Нет
2024-10-05;0 шт;0;0 ₽;0%;—;0 ₽;0 ₽;0 ₽;0;0,0;Нет;Нет
2024-10-04;0 шт;0;0 ₽;0%;—;0 ₽;0 ₽;0 ₽;0;0,0;Нет;Нет
2024-10-03;0 шт;0;0 ₽;0%;—;0 ₽;0 ₽;0 ₽;0;0,0;Нет;Нет
2024-10-02;0 шт;0;0 ₽;0%;—;0 ₽;0 ₽;0 ₽;0;0,0;Нет;Нет
2024-10-01;0 шт;0;0 ₽;0%;—;0 ₽;0 ₽;0 ₽;0;0,0;Нет;Нет
2024-09-30;0 шт;0;0 ₽;0%;—;0 ₽;0 ₽;0 ₽;0;0,0;Нет;Нет
2024-09-29;0 шт;0;0 ₽;0%;—;0 ₽;0 ₽;0 ₽;0;0,0;Нет;Нет
2024-09-28;0 шт;0;0 ₽;0%;—;0 ₽;0 ₽;0 ₽;0;0,0;Нет;Нет
2024-09-27;0 шт;0;0 ₽;0%;—;0 ₽;0 ₽;0 ₽;0;0,0;Нет;Нет
2024-09-26;0 шт;0;0 ₽;0%;—;0 ₽;0 ₽;0 ₽;0;0,0;Нет;Нет
2024-09-25;0 шт;0;0 ₽;0%;—;0 ₽;0 ₽;0 ₽;0;0,0;Нет;Нет
2024-09-24;0 шт;0;0 ₽;0%;—;0 ₽;0 ₽;0 ₽;0;0,0;Нет;Нет
2024-09-23;0 шт;0;0 ₽;0%;—;0 ₽;0 ₽;0 ₽;0;0,0;Нет;Нет
2024-09-22;0 шт;0;0 ₽;0%;—;0 ₽;0 ₽;0 ₽;0;0,0;Нет;Нет
2024-09-21;0 шт;0;0 ₽;0%;—;0 ₽;0 ₽;0 ₽;0;0,0;Нет;Нет
2024-09-20;0 шт;0;0 ₽;0%;—;0 ₽;0 ₽;0 ₽;0;0,0;Нет;Нет
2024-09-19;0 шт;0;0 ₽;0%;—;0 ₽;0 ₽;0 ₽;0;0,0;Нет;Нет
2024-09-18;0 шт;0;0 ₽;0%;—;0 ₽;0 ₽;0 ₽;0;0,0;Нет;Нет
2024-09-17;0 шт;0;0 ₽;0%;—;0 ₽;0 ₽;0 ₽;0;0,0;Нет;Нет
2024-09-16;0 шт;0;0 ₽;0%;—;0 ₽;0 ₽;0 ₽;0;0,0;Нет;Нет
;4 032 шт;;;;;;;3 456 738 ₽;;;;
;11 шт;;;;;;;9 445 ₽;;;;
;297 дней;;;;;;;;;;;
;14 шт;;;;;;;11 622 ₽;;;;
;;;;;;;;4 259 819 ₽;;;;
;;;;;;;;803 081 ₽;;;;
