Дата;Продажи, шт.;Остаток, шт.;Базовая цена, ₽;Скидка, %;СПП, %;Цена с СПП, ₽;Цена с WB Кошельком, ₽;Выручка, ₽;Отзывы, шт.;Рейтинг;Был в рекламе;Был в акции
2025-02-01;8 шт;129;2 200 ₽;62%;—;823 ₽;806 ₽;6 584 ₽;580;5,0;Нет;Да
2025-01-31;6 шт;120;2 200 ₽;63%;—;813 ₽;796 ₽;4 878 ₽;575;5,0;Нет;Да
2025-01-30;7 шт;118;2 200 ₽;62%;—;823 ₽;806 ₽;5 761 ₽;572;5,0;Нет;Да
2025-01-29;16 шт;121;2 180 ₽;62%;—;816 ₽;799 ₽;13 056 ₽;570;5,0;Нет;Да
2025-01-28;9 шт;130;2 200 ₽;63%;—;806 ₽;789 ₽;7 254 ₽;566;5,0;Нет;Нет
2025-01-27;13 шт;136;2 200 ₽;63%;—;796 ₽;780 ₽;10 348 ₽;565;5,0;Нет;Нет
2025-01-26;7 шт;145;2 175 ₽;62%;—;824 ₽;807 ₽;5 768 ₽;563;5,0;Нет;Нет
2025-01-25;9 шт;87;2 190 ₽;61%;—;847 ₽;830 ₽;7 623 ₽;563;5,0;Нет;Нет
2025-01-24;14 шт;56;2 190 ₽;61%;—;837 ₽;820 ₽;11 718 ₽;559;5,0;Нет;Нет
2025-01-23;21 шт;65;2 190 ₽;61%;—;837 ₽;820 ₽;17 577 ₽;555;5,0;Нет;Нет
2025-01-22;14 шт;78;2 190 ₽;62%;—;813 ₽;813 ₽;11 382 ₽;553;5,0;Нет;Нет
2025-01-21;20 шт;87;2 190 ₽;62%;—;813 ₽;796 ₽;16 260 ₽;549;5,0;Нет;Нет
2025-01-20;16 шт;102;2 190 ₽;62%;—;813 ₽;796 ₽;13 008 ₽;541;5,0;Нет;Нет
2025-01-19;5 шт;115;2 170 ₽;62%;—;822 ₽;805 ₽;4 110 ₽;535;5,0;Нет;Нет
2025-01-18;1 шт;15;2 170 ₽;62%;—;812 ₽;795 ₽;812 ₽;528;5,0;Нет;Нет
2025-01-17;4 шт;16;2 170 ₽;62%;—;822 ₽;805 ₽;3 288 ₽;526;5,0;Нет;Нет
2025-01-16;5 шт;14;2 170 ₽;62%;—;822 ₽;805 ₽;4 110 ₽;524;5,0;Нет;Нет
2025-01-15;13 шт;13;2 170 ₽;62%;—;822 ₽;805 ₽;10 686 ₽;521;5,0;Нет;Нет
2025-01-14;10 шт;20;2 190 ₽;62%;—;813 ₽;796 ₽;8 130 ₽;519;5,0;Нет;Нет
2025-01-13;24 шт;28;2 190 ₽;62%;—;813 ₽;796 ₽;19 512 ₽;514;5,0;Нет;Нет
2025-01-12;19 шт;47;2 190 ₽;61%;—;847 ₽;830 ₽;16 093 ₽;513;5,0;Нет;Нет
2025-01-11;20 шт;21;2 190 ₽;61%;—;847 ₽;830 ₽;16 940 ₽;508;5,0;Нет;Нет
2025-01-10;6 шт;18;2 190 ₽;61%;—;847 ₽;830 ₽;5 082 ₽;504;5,0;Нет;Нет
2025-01-09;13 шт;17;2 190 ₽;61%;—;847 ₽;830 ₽;11 011 ₽;504;5,0;Нет;Нет
2025-01-08;8 шт;22;2 190 ₽;61%;—;847 ₽;830 ₽;6 776 ₽;501;5,0;Нет;Нет
2025-01-07;5 шт;24;2 190 ₽;61%;—;847 ₽;830 ₽;4 235 ₽;495;5,0;Нет;Нет
2025-01-06;8 шт;24;2 190 ₽;61%;—;847 ₽;830 ₽;6 776 ₽;490;5,0;Нет;Нет
2025-01-05;15 шт;26;2 190 ₽;61%;—;847 ₽;830 ₽;12 705 ₽;488;5,0;Нет;Нет
2025-01-04;5 шт;34;2 190 ₽;61%;—;847 ₽;830 ₽;4 235 ₽;485;5,0;Нет;Нет
2025-01-03;6 шт;34;2 190 ₽;62%;—;830 ₽;813 ₽;4 980 ₽;481;5,0;Нет;Нет
2025-01-02;18 шт;39;2 190 ₽;62%;—;830 ₽;813 ₽;14 940 ₽;478;5,0;Нет;Нет
2025-01-01;14 шт;53;2 190 ₽;62%;—;830 ₽;813 ₽;11 620 ₽;477;5,0;Нет;Нет
2024-12-31;30 шт;63;2 190 ₽;62%;—;830 ₽;813 ₽;24 900 ₽;476;5,0;Нет;Нет
2024-12-30;45 шт;91;2 190 ₽;62%;—;830 ₽;813 ₽;37 350 ₽;472;5,0;Нет;Нет
2024-12-29;29 шт;133;2 190 ₽;62%;—;813 ₽;796 ₽;23 577 ₽;467;5,0;Нет;Нет
2024-12-28;3 шт;86;2 190 ₽;62%;—;813 ₽;796 ₽;2 439 ₽;460;5,0;Нет;Нет
2024-12-27;1 шт;10;2 190 ₽;62%;—;813 ₽;796 ₽;813 ₽;457;5,0;Нет;Нет
2024-12-26;4 шт;10;2 190 ₽;62%;—;813 ₽;796 ₽;3 252 ₽;455;5,0;Нет;Нет
2024-12-25;9 шт;10;2 190 ₽;62%;—;813 ₽;796 ₽;7 317 ₽;455;5,0;Нет;Нет
2024-12-24;6 шт;15;2 190 ₽;62%;—;813 ₽;796 ₽;4 878 ₽;450;5,0;Нет;Нет
2024-12-23;34 шт;20;2 190 ₽;62%;—;813 ₽;796 ₽;27 642 ₽;445;5,0;Нет;Нет
2024-12-22;36 шт;23;2 190 ₽;62%;—;813 ₽;796 ₽;29 268 ₽;445;5,0;Нет;Нет
2024-12-21;23 шт;58;2 190 ₽;62%;—;813 ₽;796 ₽;18 699 ₽;445;5,0;Нет;Нет
2024-12-20;5 шт;18;2 190 ₽;62%;—;813 ₽;796 ₽;4 065 ₽;444;5,0;Нет;Нет
2024-12-19;10 шт;20;2 190 ₽;62%;—;813 ₽;796 ₽;8 130 ₽;437;5,0;Нет;Нет
2024-12-18;9 шт;27;2 190 ₽;62%;—;813 ₽;796 ₽;7 317 ₽;436;5,0;Нет;Нет
2024-12-17;23 шт;30;2 190 ₽;62%;—;813 ₽;796 ₽;18 699 ₽;434;5,0;Нет;Нет
2024-12-16;10 шт;49;2 190 ₽;61%;—;847 ₽;830 ₽;8 470 ₽;431;5,0;Нет;Нет
2024-12-15;9 шт;25;2 190 ₽;62%;—;813 ₽;796 ₽;7 317 ₽;429;5,0;Нет;Нет
2024-12-14;18 шт;34;2 200 ₽;62%;—;816 ₽;799 ₽;14 688 ₽;423;5,0;Нет;Нет
2024-12-13;14 шт;51;2 200 ₽;62%;—;816 ₽;799 ₽;11 424 ₽;418;5,0;Нет;Да
2024-12-12;14 шт;62;2 190 ₽;63%;—;809 ₽;809 ₽;11 326 ₽;414;5,0;Нет;Нет
2024-12-11;14 шт;73;2 190 ₽;62%;—;819 ₽;819 ₽;11 466 ₽;410;5,0;Нет;Нет
2024-12-10;17 шт;87;2 190 ₽;63%;—;809 ₽;809 ₽;13 753 ₽;408;5,0;Нет;Нет
2024-12-09;13 шт;103;2 190 ₽;64%;—;777 ₽;777 ₽;10 101 ₽;407;5,0;Нет;Нет
2024-12-08;0 шт;116;2 190 ₽;64%;—;788 ₽;788 ₽;0 ₽;405;5,0;Нет;Нет
2024-12-07;0 шт;31;2 190 ₽;63%;—;810 ₽;810 ₽;0 ₽;405;5,0;Нет;Нет
2024-12-06;0 шт;21;2 190 ₽;63%;—;810 ₽;810 ₽;0 ₽;404;5,0;Нет;Нет
2024-12-05;0 шт;21;2 190 ₽;62%;—;832 ₽;832 ₽;0 ₽;401;5,0;Нет;Нет
2024-12-04;0 шт;20;2 190 ₽;63%;—;810 ₽;810 ₽;0 ₽;400;5,0;Нет;Нет
2024-12-03;2 шт;19;2 190 ₽;62%;—;821 ₽;821 ₽;1 642 ₽;399;5,0;Нет;Нет
2024-12-02;1 шт;21;2 190 ₽;63%;—;810 ₽;810 ₽;810 ₽;397;5,0;Нет;Нет
2024-12-01;0 шт;22;2 190 ₽;62%;—;821 ₽;821 ₽;0 ₽;394;5,0;Нет;Нет
2024-11-30;0 шт;22;2 190 ₽;62%;—;821 ₽;821 ₽;0 ₽;392;5,0;Нет;Нет
2024-11-29;0 шт;22;2 190 ₽;63%;—;810 ₽;810 ₽;0 ₽;388;5,0;Нет;Нет
2024-11-28;0 шт;21;2 190 ₽;63%;—;810 ₽;810 ₽;0 ₽;387;5,0;Нет;Нет
2024-11-27;0 шт;21;2 190 ₽;63%;—;810 ₽;810 ₽;0 ₽;386;5,0;Нет;Нет
2024-11-26;0 шт;21;2 190 ₽;63%;—;810 ₽;810 ₽;0 ₽;384;5,0;Нет;Нет
2024-11-25;1 шт;20;2 190 ₽;63%;—;810 ₽;785 ₽;810 ₽;380;5,0;Нет;Нет
2024-11-24;2 шт;21;2 190 ₽;62%;—;832 ₽;807 ₽;1 664 ₽;378;5,0;Нет;Нет
2024-11-23;0 шт;23;2 190 ₽;61%;—;843 ₽;817 ₽;0 ₽;375;5,0;Нет;Нет
2024-11-22;0 шт;22;2 190 ₽;62%;—;821 ₽;796 ₽;0 ₽;375;5,0;Нет;Нет
2024-11-21;0 шт;22;2 190 ₽;61%;—;854 ₽;828 ₽;0 ₽;375;5,0;Нет;Нет
2024-11-20;0 шт;22;2 190 ₽;61%;—;843 ₽;817 ₽;0 ₽;372;5,0;Нет;Нет
2024-11-19;3 шт;21;2 190 ₽;60%;—;865 ₽;839 ₽;2 595 ₽;372;5,0;Нет;Нет
2024-11-18;8 шт;22;2 190 ₽;62%;—;832 ₽;807 ₽;6 656 ₽;372;5,0;Нет;Нет
2024-11-17;1 шт;22;2 190 ₽;61%;—;843 ₽;817 ₽;843 ₽;369;5,0;Нет;Нет
2024-11-16;1 шт;21;2 190 ₽;61%;—;843 ₽;817 ₽;843 ₽;367;5,0;Нет;Нет
2024-11-15;3 шт;21;2 190 ₽;61%;—;843 ₽;817 ₽;2 529 ₽;367;5,0;Нет;Нет
2024-11-14;3 шт;23;2 190 ₽;62%;—;832 ₽;807 ₽;2 496 ₽;358;5,0;Нет;Нет
2024-11-13;1 шт;26;2 190 ₽;61%;—;843 ₽;817 ₽;843 ₽;356;5,0;Нет;Нет
2024-11-12;2 шт;26;2 190 ₽;61%;—;854 ₽;828 ₽;1 708 ₽;353;5,0;Нет;Нет
2024-11-11;2 шт;28;2 190 ₽;61%;—;843 ₽;817 ₽;1 686 ₽;346;5,0;Нет;Нет
2024-11-10;0 шт;30;2 190 ₽;60%;—;876 ₽;849 ₽;0 ₽;345;5,0;Нет;Нет
2024-11-09;4 шт;27;2 190 ₽;60%;—;876 ₽;849 ₽;3 504 ₽;344;5,0;Нет;Нет
2024-11-08;2 шт;31;2 190 ₽;61%;—;854 ₽;828 ₽;1 708 ₽;344;5,0;Нет;Нет
2024-11-07;3 шт;31;2 190 ₽;61%;—;854 ₽;828 ₽;2 562 ₽;338;5,0;Нет;Нет
2024-11-06;1 шт;34;2 190 ₽;59%;—;886 ₽;859 ₽;886 ₽;336;5,0;Нет;Нет
2024-11-05;2 шт;30;2 190 ₽;60%;—;876 ₽;849 ₽;1 752 ₽;336;5,0;Нет;Нет
2024-11-04;2 шт;32;2 190 ₽;60%;—;876 ₽;849 ₽;1 752 ₽;331;5,0;Нет;Нет
2024-11-03;1 шт;19;2 190 ₽;60%;—;865 ₽;839 ₽;865 ₽;325;5,0;Нет;Нет
2024-11-02;3 шт;19;2 190 ₽;60%;—;876 ₽;849 ₽;2 628 ₽;325;5,0;Нет;Нет
2024-11-01;0 шт;22;2 190 ₽;61%;—;854 ₽;828 ₽;0 ₽;325;5,0;Нет;Нет
2024-10-31;4 шт;19;2 190 ₽;60%;—;876 ₽;849 ₽;3 504 ₽;321;5,0;Нет;Нет
2024-10-30;6 шт;19;2 190 ₽;62%;—;826 ₽;801 ₽;4 956 ₽;269;5,0;Нет;Нет
2024-10-29;3 шт;23;2 175 ₽;59%;—;884 ₽;857 ₽;2 652 ₽;269;5,0;Нет;Нет
2024-10-28;6 шт;24;2 190 ₽;60%;—;869 ₽;842 ₽;5 214 ₽;269;5,0;Нет;Нет
2024-10-27;13 шт;26;2 190 ₽;60%;—;869 ₽;842 ₽;11 297 ₽;269;5,0;Нет;Да
2024-10-26;7 шт;22;2 190 ₽;60%;—;876 ₽;849 ₽;6 132 ₽;269;5,0;Нет;Нет
2024-10-25;4 шт;22;2 190 ₽;60%;—;865 ₽;839 ₽;3 460 ₽;269;5,0;Нет;Нет
2024-10-24;4 шт;24;2 190 ₽;59%;—;886 ₽;859 ₽;3 544 ₽;269;5,0;Нет;Нет
2024-10-23;5 шт;26;2 190 ₽;60%;—;869 ₽;842 ₽;4 345 ₽;269;5,0;Нет;Нет
2024-10-22;13 шт;25;2 190 ₽;59%;—;879 ₽;852 ₽;11 427 ₽;269;5,0;Нет;Нет
2024-10-21;28 шт;36;2 190 ₽;59%;—;879 ₽;852 ₽;24 612 ₽;283;5,0;Нет;Нет
2024-10-20;16 шт;37;2 190 ₽;61%;—;840 ₽;814 ₽;13 440 ₽;275;5,0;Нет;Нет
2024-10-19;4 шт;25;2 190 ₽;61%;—;847 ₽;821 ₽;3 388 ₽;274;5,0;Нет;Нет
2024-10-18;4 шт;24;2 190 ₽;59%;—;879 ₽;852 ₽;3 516 ₽;269;5,0;Нет;Нет
2024-10-17;7 шт;23;2 190 ₽;59%;—;879 ₽;852 ₽;6 153 ₽;269;5,0;Нет;Нет
2024-10-16;8 шт;24;2 190 ₽;60%;—;869 ₽;842 ₽;6 952 ₽;256;5,0;Нет;Нет
2024-10-15;15 шт;23;2 190 ₽;61%;—;851 ₽;825 ₽;12 765 ₽;255;5,0;Нет;Нет
2024-10-14;7 шт;30;2 190 ₽;60%;—;861 ₽;0 ₽;6 027 ₽;252;5,0;Нет;Нет
2024-10-13;11 шт;32;2 190 ₽;60%;—;861 ₽;0 ₽;9 471 ₽;252;5,0;Нет;Нет
2024-10-12;17 шт;40;2 190 ₽;60%;—;858 ₽;0 ₽;14 586 ₽;249;5,0;Нет;Нет
2024-10-11;20 шт;54;2 190 ₽;59%;—;886 ₽;0 ₽;17 720 ₽;239;5,0;Нет;Нет
2024-10-10;16 шт;70;2 190 ₽;60%;—;876 ₽;0 ₽;14 016 ₽;230;5,0;Нет;Нет
2024-10-09;21 шт;80;2 190 ₽;59%;—;886 ₽;0 ₽;18 606 ₽;200;5,0;Нет;Нет
2024-10-08;14 шт;47;2 190 ₽;59%;—;897 ₽;0 ₽;12 558 ₽;200;5,0;Нет;Нет
2024-10-07;23 шт;60;2 190 ₽;59%;—;886 ₽;0 ₽;20 378 ₽;200;5,0;Нет;Нет
2024-10-06;15 шт;36;2 190 ₽;59%;—;886 ₽;0 ₽;13 290 ₽;200;5,0;Нет;Нет
2024-10-05;6 шт;50;2 190 ₽;59%;—;886 ₽;0 ₽;5 316 ₽;200;5,0;Нет;Нет
2024-10-04;9 шт;31;2 190 ₽;60%;—;876 ₽;0 ₽;7 884 ₽;200;5,0;Нет;Нет
2024-10-03;14 шт;32;2 190 ₽;59%;—;886 ₽;0 ₽;12 404 ₽;200;5,0;Нет;Нет
2024-10-02;8 шт;43;2 190 ₽;60%;—;876 ₽;0 ₽;7 008 ₽;200;5,0;Нет;Нет
2024-10-01;7 шт;34;2 190 ₽;60%;—;858 ₽;0 ₽;6 006 ₽;199;5,0;Нет;Нет
2024-09-30;4 шт;41;2 190 ₽;60%;—;858 ₽;0 ₽;3 432 ₽;196;5,0;Нет;Нет
2024-09-29;10 шт;43;2 190 ₽;60%;—;858 ₽;0 ₽;8 580 ₽;190;5,0;Нет;Нет
2024-09-28;9 шт;44;2 190 ₽;60%;—;869 ₽;0 ₽;7 821 ₽;186;5,0;Нет;Нет
2024-09-27;6 шт;49;2 190 ₽;59%;—;886 ₽;0 ₽;5 316 ₽;184;5,0;Нет;Нет
2024-09-26;11 шт;51;2 190 ₽;59%;—;886 ₽;0 ₽;9 746 ₽;182;5,0;Нет;Нет
2024-09-25;12 шт;56;2 190 ₽;60%;—;865 ₽;0 ₽;10 380 ₽;179;5,0;Нет;Нет
2024-09-24;32 шт;64;2 190 ₽;59%;—;879 ₽;0 ₽;28 128 ₽;174;5,0;Нет;Нет
2024-09-23;9 шт;93;2 190 ₽;59%;—;879 ₽;0 ₽;7 911 ₽;170;5,0;Нет;Нет
2024-09-22;3 шт;38;2 190 ₽;59%;—;879 ₽;0 ₽;2 637 ₽;168;5,0;Нет;Нет
2024-09-21;4 шт;13;2 190 ₽;59%;—;879 ₽;0 ₽;3 516 ₽;166;5,0;Нет;Нет
2024-09-20;10 шт;16;2 190 ₽;59%;—;879 ₽;0 ₽;8 790 ₽;165;5,0;Нет;Нет
2024-09-19;13 шт;24;2 190 ₽;59%;—;879 ₽;0 ₽;11 427 ₽;1 174;5,0;Нет;Нет
2024-09-18;2 шт;37;2 190 ₽;59%;—;879 ₽;0 ₽;1 758 ₽;1 166;5,0;Нет;Нет
2024-09-17;1 шт;16;2 190 ₽;59%;—;879 ₽;0 ₽;879 ₽;1 155;5,0;Нет;Нет
2024-09-16;3 шт;12;2 190 ₽;59%;—;879 ₽;0 ₽;2 637 ₽;1 152;5,0;Нет;Нет
;6 387 шт;;;;;;;5 001 781 ₽;;;;
;17 шт;;;;;;;13 666 ₽;;;;
;366 дней;;;;;;;;;;;
;17 шт;;;;;;;13 666 ₽;;;;
;;;;;;;;5 001 781 ₽;;;;
;;;;;;;;0 ₽;;;;
